"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
3.301044066E0;-1.463999987E0;8.979199409E0;-4.919039917E1;5.002464081E1
3.311044066E0;-1.463999987E0;8.954799652E0;-4.921479797E1;5.004426113E1
3.321044066E0;-1.476199985E0;8.893799782E0;-4.920259857E1;5.002174075E1
3.331044066E0;-1.585999966E0;8.845000267E0;-4.898299789E1;4.980043683E1
3.341044066E0;-1.659199953E0;8.796199799E0;-4.893420029E1;4.974617607E1
3.351044066E0;-1.634799957E0;8.771800041E0;-4.890979767E1;4.971705296E1
3.361044066E0;-1.549399972E0;8.735199928E0;-4.895859909E1;4.975589194E1
3.371044066E0;-1.524999976E0;8.674200058E0;-4.895859909E1;4.974446498E1
3.381044066E0;-1.622599959E0;8.637599945E0;-4.878779984E1;4.957308117E1
3.391044066E0;-1.561599970E0;8.564399719E0;-4.873899841E1;4.951037773E1
3.401044066E0;-1.549399972E0;8.564399719E0;-4.872679901E1;4.949798506E1
3.411044066E0;-1.488399982E0;8.564399719E0;-4.878779984E1;4.955616702E1
3.421044066E0;-1.500599980E0;8.564399719E0;-4.883659744E1;4.960457633E1
3.431044066E0;-1.366400003E0;8.588799477E0;-4.895859909E1;4.972503344E1
3.441044066E0;-1.427399993E0;8.576600075E0;-4.878779984E1;4.955648245E1
3.451044066E0;-1.427399993E0;8.637599945E0;-4.886100006E1;4.963912701E1
3.461044066E0;-1.402999997E0;8.686399460E0;-4.887319946E1;4.965895257E1
3.471044066E0;-1.451799989E0;8.808400154E0;-4.879999924E1;4.960983332E1
3.481044066E0;-1.427399993E0;8.893799782E0;-4.883659744E1;4.966035033E1
3.491044066E0;-1.500599980E0;8.979199409E0;-4.882439804E1;4.966588030E1
3.501044066E0;-1.390799999E0;9.003600121E0;-4.890979767E1;4.975105474E1
3.511044066E0;-1.354200006E0;8.979199409E0;-4.888539886E1;4.972164621E1
3.521044066E0;-1.281000018E0;9.040200233E0;-4.889759827E1;4.974275121E1
3.531044066E0;-1.220000029E0;9.015799522E0;-4.889759827E1;4.973678877E1
3.541044066E0;-1.220000029E0;8.991399765E0;-4.895859909E1;4.979234976E1
3.551044066E0;-1.146799922E0;8.942600250E0;-4.905619812E1;4.987780893E1
3.561044066E0;-1.122399926E0;8.881599426E0;-4.910499954E1;4.991436236E1
3.571044066E0;-1.122399926E0;8.771800041E0;-4.911719894E1;4.990694831E1
3.581044066E0;-1.134599924E0;8.698599815E0;-4.900740051E1;4.978632604E1
3.591044066E0;-1.207800031E0;8.613200188E0;-4.892200089E1;4.968911520E1
3.601044066E0;-1.232200027E0;8.576600075E0;-4.897079849E1;4.973143363E1
3.611044066E0;-1.256600022E0;8.613200188E0;-4.897079849E1;4.973836915E1
3.621044066E0;-1.158999920E0;8.661999702E0;-4.904399872E1;4.981653671E1
3.631044066E0;-1.158999920E0;8.637599945E0;-4.905619812E1;4.982431121E1
3.641044066E0;-1.183400035E0;8.600999832E0;-4.906839752E1;4.983056561E1
3.651044066E0;-1.134599924E0;8.637599945E0;-4.895859909E1;4.972765704E1
3.661044066E0;-1.158999920E0;8.722999573E0;-4.893420029E1;4.971911061E1
3.671044066E0;-1.232200027E0;8.771800041E0;-4.889759827E1;4.969343930E1
3.681044066E0;-1.220000029E0;8.747400284E0;-4.890979767E1;4.970084224E1
3.691044066E0;-1.256600022E0;8.686399460E0;-4.895859909E1;4.973908930E1
3.701044066E0;-1.342000008E0;8.698599815E0;-4.878779984E1;4.957535694E1
3.711044066E0;-1.366400003E0;8.698599815E0;-4.872679901E1;4.951599367E1
3.721044066E0;-1.378600001E0;8.759599686E0;-4.869020081E1;4.949107777E1
3.731044066E0;-1.305400014E0;8.783999443E0;-4.886100006E1;4.966145429E1
3.741044066E0;-1.342000008E0;8.783999443E0;-4.882439804E1;4.962641891E1
3.751044066E0;-1.256600022E0;8.832799911E0;-4.899519730E1;4.980087104E1
3.761044066E0;-1.293200016E0;8.893799782E0;-4.888539886E1;4.970467043E1
3.771044066E0;-1.232200027E0;8.979199409E0;-4.889759827E1;4.973046808E1
3.781044066E0;-1.183400035E0;8.967000008E0;-4.898299789E1;4.981105909E1
3.791044066E0;-1.207800031E0;9.015799522E0;-4.906839752E1;4.990441922E1
3.801044066E0;-1.158999920E0;8.954799652E0;-4.922699738E1;5.004826659E1
3.811044066E0;-1.183400035E0;8.991399765E0;-4.914159775E1;4.997141517E1
3.821044066E0;-1.195600033E0;8.967000008E0;-4.927579880E1;5.009931033E1
3.831044066E0;-1.195600033E0;8.979199409E0;-4.925139999E1;5.007749877E1
3.841044066E0;-1.195600033E0;8.954799652E0;-4.926359940E1;5.008512875E1
3.851044066E0;-1.281000018E0;8.906000137E0;-4.914159775E1;4.995852709E1
3.861044066E0;-1.390799999E0;8.820599556E0;-4.903179932E1;4.983828494E1
3.871044066E0;-1.366400003E0;8.747400284E0;-4.894639969E1;4.974066850E1
3.881044066E0;-1.281000018E0;8.771800041E0;-4.881219864E1;4.961064576E1
3.891044066E0;-1.220000029E0;8.698599815E0;-4.886100006E1;4.964424806E1
3.901044066E0;-1.146799922E0;8.674200058E0;-4.870240021E1;4.948212488E1
3.911044066E0;-1.232200027E0;8.613200188E0;-4.847060013E1;4.924535116E1
3.921044066E0;-1.281000018E0;8.613200188E0;-4.836079788E1;4.913852817E1
3.931044066E0;-1.244400024E0;8.625399590E0;-4.821439743E1;4.899565459E1
3.941044066E0;-1.158999920E0;8.661999702E0;-4.820219803E1;4.898801297E1
3.951044066E0;-1.036999941E0;8.710800171E0;-4.825099945E1;4.904194487E1
3.961044066E0;-9.882000089E-1;8.722999573E0;-4.827539825E1;4.906711055E1
3.971044066E0;-1.085799932E0;8.771800041E0;-4.818999863E1;4.899387110E1
3.981044066E0;-1.049199939E0;8.771800041E0;-4.818999863E1;4.899307363E1
3.991044066E0;-9.759999514E-1;8.735199928E0;-4.822660065E1;4.902102920E1
4.001044066E0;-1.000399947E0;8.722999573E0;-4.825099945E1;4.904335296E1
4.011044066E0;-9.637999535E-1;8.649800301E0;-4.843399811E1;4.920975643E1
4.021044066E0;-9.882000089E-1;8.674200058E0;-4.854380035E1;4.932259968E1
4.031044066E0;-1.122399926E0;8.637599945E0;-4.844619751E1;4.922298211E1
4.041044066E0;-1.268800020E0;8.613200188E0;-4.825099945E1;4.903015418E1
4.051044066E0;-1.171200037E0;8.613200188E0;-4.837299728E1;4.914779541E1
4.061044066E0;-1.207800031E0;8.625399590E0;-4.836079788E1;4.913881430E1
4.071044066E0;-1.268800020E0;8.686399460E0;-4.840959930E1;4.919911273E1
4.081044066E0;-1.207800031E0;8.710800171E0;-4.842179871E1;4.921389449E1
4.091044066E0;-1.232200027E0;8.771800041E0;-4.840959930E1;4.921333252E1
4.101044066E0;-1.171200037E0;8.808400154E0;-4.847060013E1;4.927837964E1
4.111044066E0;-1.110199928E0;8.832799911E0;-4.864139938E1;4.944933399E1
4.121044066E0;-1.085799932E0;8.845000267E0;-4.886100006E1;4.966699425E1
4.131044066E0;-1.183400035E0;8.869400024E0;-4.887319946E1;4.968557455E1
4.141044066E0;-1.207800031E0;8.906000137E0;-4.897079849E1;4.978870077E1
4.151044066E0;-1.195600033E0;8.893799782E0;-4.894639969E1;4.976222640E1
4.161044066E0;-1.110199928E0;8.906000137E0;-4.903179932E1;4.984643143E1
4.171044066E0;-1.097999930E0;8.893799782E0;-4.892200089E1;4.973597741E1
4.181044066E0;-1.195600033E0;8.845000267E0;-4.884880066E1;4.965751519E1
4.191044066E0;-1.317600012E0;8.845000267E0;-4.884880066E1;4.966060235E1
4.201044066E0;-1.342000008E0;8.845000267E0;-4.872679901E1;4.954125489E1
4.211044066E0;-1.293200016E0;8.857199669E0;-4.878779984E1;4.960213468E1
4.221044066E0;-1.256600022E0;8.845000267E0;-4.888539886E1;4.969502284E1
4.231044066E0;-1.220000029E0;8.845000267E0;-4.898299789E1;4.979012465E1
4.241044066E0;-1.305400014E0;8.808400154E0;-4.904399872E1;4.984582021E1
4.251044066E0;-1.293200016E0;8.906000137E0;-4.925139999E1;5.006685137E1
4.261044066E0;-1.171200037E0;8.881599426E0;-4.931240082E1;5.011953105E1
4.271044066E0;-1.110199928E0;8.857199669E0;-4.932460022E1;5.012582884E1
4.281044066E0;-1.158999920E0;8.918199539E0;-4.931240082E1;5.012574626E1
4.291044066E0;-1.195600033E0;8.881599426E0;-4.908060074E1;4.989205986E1
4.301044066E0;-1.268800020E0;8.832799911E0;-4.882439804E1;4.963315476E1
4.311044066E0;-1.281000018E0;8.845000267E0;-4.879999924E1;4.961164094E1
4.321044066E0;-1.293200016E0;8.832799911E0;-4.870240021E1;4.951378098E1
4.331044066E0;-1.256600022E0;8.832799911E0;-4.871459961E1;4.952483834E1
4.341044066E0;-1.317600012E0;8.857199669E0;-4.871459961E1;4.953078104E1
4.351044066E0;-1.281000018E0;8.906000137E0;-4.866579819E1;4.949058206E1
4.361044066E0;-1.195600033E0;8.881599426E0;-4.881219864E1;4.962804654E1
4.371044066E0;-1.207800031E0;8.869400024E0;-4.883659744E1;4.965015899E1
4.381044066E0;-1.085799932E0;8.906000137E0;-4.901959991E1;4.983389384E1
4.391044066E0;-1.061399937E0;8.881599426E0;-4.905619812E1;4.986501732E1
4.401044066E0;-9.882000089E-1;8.893799782E0;-4.901959991E1;4.982968382E1
4.411044066E0;-1.049199939E0;8.771800041E0;-4.881219864E1;4.960520167E1
4.421044066E0;-1.024799943E0;8.796199799E0;-4.864139938E1;4.944096560E1
4.431044066E0;-1.097999930E0;8.735199928E0;-4.856819916E1;4.935969298E1
4.441044066E0;-1.085799932E0;8.759599686E0;-4.854380035E1;4.933974160E1
4.451044066E0;-1.036999941E0;8.869400024E0;-4.875119781E1;4.956229327E1
4.461044066E0;-1.097999930E0;8.918199539E0;-4.878779984E1;4.960835917E1
4.471044066E0;-1.220000029E0;8.918199539E0;-4.866579819E1;4.949123757E1
4.481044066E0;-1.293200016E0;8.954799652E0;-4.869020081E1;4.952369592E1
4.491044066E0;-1.232200027E0;9.027999878E0;-4.888539886E1;4.972730961E1
4.501044066E0;-1.256600022E0;9.003600121E0;-4.904399872E1;4.987943132E1
4.511044066E0;-1.146799922E0;9.015799522E0;-4.916600037E1;4.999895382E1
4.521044066E0;-1.183400035E0;8.930399895E0;-4.906839752E1;4.988847676E1
4.531044066E0;-1.220000029E0;8.869400024E0;-4.892200089E1;4.973446318E1
4.541044066E0;-1.293200016E0;8.845000267E0;-4.881219864E1;4.962395724E1
4.551044066E0;-1.220000029E0;8.869400024E0;-4.887319946E1;4.968645975E1
4.561044066E0;-1.281000018E0;8.881599426E0;-4.893420029E1;4.975017314E1
4.571044066E0;-1.329800010E0;8.857199669E0;-4.888539886E1;4.969910036E1
4.581044066E0;-1.305400014E0;8.881599426E0;-4.893420029E1;4.975080738E1
4.591044066E0;-1.329800010E0;8.845000267E0;-4.886100006E1;4.967292748E1
4.601044066E0;-1.402999997E0;8.881599426E0;-4.883659744E1;4.965747141E1
4.611044066E0;-1.402999997E0;8.832799911E0;-4.889759827E1;4.970877065E1
4.621044066E0;-1.366400003E0;8.796199799E0;-4.889759827E1;4.970126051E1
4.631044066E0;-1.342000008E0;8.808400154E0;-4.895859909E1;4.976277024E1
4.641044066E0;-1.232200027E0;8.796199799E0;-4.897079849E1;4.976977549E1
4.651044066E0;-1.317600012E0;8.747400284E0;-4.886100006E1;4.965531601E1
4.661044066E0;-1.390799999E0;8.771800041E0;-4.875119781E1;4.955358805E1
4.671044066E0;-1.463999987E0;8.796199799E0;-4.869020081E1;4.950002102E1
4.681044066E0;-1.451799989E0;8.820599556E0;-4.869020081E1;4.950400342E1
4.691044066E0;-1.366400003E0;8.881599426E0;-4.877560043E1;4.959646212E1
4.701044066E0;-1.293200016E0;8.967000008E0;-4.883659744E1;4.966983698E1
4.711044066E0;-1.220000029E0;8.954799652E0;-4.887319946E1;4.970177525E1
4.721044066E0;-1.293200016E0;8.942600250E0;-4.881219864E1;4.964144641E1
4.731044066E0;-1.268800020E0;9.027999878E0;-4.888539886E1;4.972822999E1
4.741044066E0;-1.183400035E0;9.003600121E0;-4.894639969E1;4.978167628E1
4.751044066E0;-1.110199928E0;8.967000008E0;-4.910499954E1;4.992935623E1
4.761044066E0;-1.012599945E0;8.942600250E0;-4.921479797E1;5.003090842E1
4.771044066E0;-1.049199939E0;8.869400024E0;-4.910499954E1;4.991060065E1
4.781044066E0;-1.183400035E0;8.808400154E0;-4.903179932E1;4.983077055E1
4.791044066E0;-1.329800010E0;8.759599686E0;-4.894639969E1;4.974182342E1
4.801044066E0;-1.293200016E0;8.783999443E0;-4.899519730E1;4.979317594E1
4.811044066E0;-1.305400014E0;8.698599815E0;-4.887319946E1;4.965842661E1
4.821044066E0;-1.354200006E0;8.698599815E0;-4.871459961E1;4.950365352E1
4.831044066E0;-1.366400003E0;8.747400284E0;-4.867799759E1;4.947657537E1
4.841044066E0;-1.463999987E0;8.771800041E0;-4.862919998E1;4.943568410E1
4.851044066E0;-1.585999966E0;8.820599556E0;-4.859259796E1;4.941213362E1
4.861044066E0;-1.549399972E0;8.869400024E0;-4.870240021E1;4.952767593E1
4.871044066E0;-1.500599980E0;8.893799782E0;-4.870240021E1;4.953054876E1
4.881044066E0;-1.598199964E0;8.857199669E0;-4.871459961E1;4.953903960E1
4.891044066E0;-1.610399961E0;8.918199539E0;-4.886100006E1;4.969431555E1
4.901044066E0;-1.610399961E0;8.906000137E0;-4.895859909E1;4.978809749E1
4.911044066E0;-1.610399961E0;8.918199539E0;-4.900740051E1;4.983826819E1
4.921044066E0;-1.500599980E0;8.857199669E0;-4.901959991E1;4.983596053E1
4.931044066E0;-1.476199985E0;8.845000267E0;-4.906839752E1;4.988106686E1
4.941044066E0;-1.524999976E0;8.820599556E0;-4.903179932E1;4.984221048E1
4.951044066E0;-1.598199964E0;8.820599556E0;-4.897079849E1;4.978449884E1
4.961044066E0;-1.524999976E0;8.869400024E0;-4.893420029E1;4.975487754E1
4.971044066E0;-1.402999997E0;8.857199669E0;-4.895859909E1;4.977311342E1
4.981044066E0;-1.342000008E0;8.918199539E0;-4.904399872E1;4.986631185E1
4.991044066E0;-1.281000018E0;8.918199539E0;-4.903179932E1;4.985270894E1
5.001044066E0;-1.354200006E0;8.967000008E0;-4.898299789E1;4.981540956E1
5.011044066E0;-1.268800020E0;8.954799652E0;-4.890979767E1;4.973898469E1
5.021044066E0;-1.220000029E0;8.930399895E0;-4.886100006E1;4.968538789E1
5.031044066E0;-1.171200037E0;8.918199539E0;-4.888539886E1;4.970601789E1
5.041044066E0;-1.183400035E0;8.881599426E0;-4.878779984E1;4.960375648E1
5.051044066E0;-1.171200037E0;8.893799782E0;-4.878779984E1;4.960565287E1
5.061044066E0;-1.171200037E0;8.869400024E0;-4.878779984E1;4.960128405E1
5.071044066E0;-1.268800020E0;8.832799911E0;-4.867799759E1;4.948914686E1
5.081044066E0;-1.244400024E0;8.820599556E0;-4.859259796E1;4.940234898E1
5.091044066E0;-1.256600022E0;8.796199799E0;-4.864139938E1;4.944631340E1
5.101044066E0;-1.268800020E0;8.796199799E0;-4.869020081E1;4.949463242E1
5.111044066E0;-1.305400014E0;8.820599556E0;-4.865359879E1;4.946392342E1
5.121044066E0;-1.244400024E0;8.771800041E0;-4.872679901E1;4.952568979E1
5.131044066E0;-1.366400003E0;8.771800041E0;-4.867799759E1;4.948089504E1
5.141044066E0;-1.415199995E0;8.747400284E0;-4.867799759E1;4.947794713E1
5.151044066E0;-1.390799999E0;8.759599686E0;-4.871459961E1;4.951542312E1
5.161044066E0;-1.415199995E0;8.771800041E0;-4.887319946E1;4.967430818E1
5.171044066E0;-1.402999997E0;8.771800041E0;-4.878779984E1;4.958994150E1
5.181044066E0;-1.415199995E0;8.845000267E0;-4.877560043E1;4.959128974E1
5.191044066E0;-1.427399993E0;8.796199799E0;-4.882439804E1;4.963096257E1
5.201044066E0;-1.463999987E0;8.808400154E0;-4.873899841E1;4.955018845E1
5.211044066E0;-1.427399993E0;8.832799911E0;-4.879999924E1;4.961346340E1
5.221044066E0;-1.476199985E0;8.820599556E0;-4.867799759E1;4.949272262E1
5.231044066E0;-1.537199974E0;8.820599556E0;-4.873899841E1;4.955457523E1
5.241044066E0;-1.537199974E0;8.832799911E0;-4.865359879E1;4.947276031E1
5.251044066E0;-1.537199974E0;8.857199669E0;-4.883659744E1;4.965708630E1
5.261044066E0;-1.476199985E0;8.808400154E0;-4.889759827E1;4.970656089E1
5.271044066E0;-1.317600012E0;8.820599556E0;-4.890979767E1;4.971626851E1
5.281044066E0;-1.317600012E0;8.881599426E0;-4.912939835E1;4.994313426E1
5.291044066E0;-1.305400014E0;8.832799911E0;-4.906839752E1;4.987414219E1
5.301044066E0;-1.220000029E0;8.906000137E0;-4.903179932E1;4.984899781E1
5.311044066E0;-1.146799922E0;8.930399895E0;-4.892200089E1;4.974363641E1
5.321044066E0;-1.207800031E0;8.869400024E0;-4.889759827E1;4.971016148E1
5.331044066E0;-1.232200027E0;8.869400024E0;-4.872679901E1;4.954276451E1
5.341044066E0;-1.256600022E0;8.893799782E0;-4.867799759E1;4.949975927E1
5.351044066E0;-1.354200006E0;8.893799782E0;-4.862919998E1;4.945434888E1
5.361044066E0;-1.427399993E0;8.881599426E0;-4.848279953E1;4.931026394E1
5.371044066E0;-1.451799989E0;8.869400024E0;-4.837299728E1;4.920082160E1
5.381044066E0;-1.500599980E0;8.808400154E0;-4.844619751E1;4.926331055E1
5.391044066E0;-1.561599970E0;8.771800041E0;-4.847060013E1;4.928267593E1
5.401044066E0;-1.561599970E0;8.857199669E0;-4.845840073E1;4.928595319E1
5.411044066E0;-1.610399961E0;8.857199669E0;-4.849499893E1;4.932350652E1
5.421044066E0;-1.500599980E0;8.832799911E0;-4.849499893E1;4.931566765E1
5.431044066E0;-1.427399993E0;8.832799911E0;-4.855599976E1;4.937348415E1
5.441044066E0;-1.329800010E0;8.857199669E0;-4.849499893E1;4.931514246E1
5.451044066E0;-1.305400014E0;8.820599556E0;-4.850719833E1;4.931992839E1
5.461044066E0;-1.329800010E0;8.845000267E0;-4.845840073E1;4.927696215E1
5.471044066E0;-1.293200016E0;8.832799911E0;-4.834859848E1;4.916581837E1
5.481044066E0;-1.195600033E0;8.808400154E0;-4.838520050E1;4.919496926E1
5.491044066E0;-1.061399937E0;8.845000267E0;-4.839739990E1;4.921045536E1
5.501044066E0;-1.085799932E0;8.857199669E0;-4.844619751E1;4.926117133E1
5.511044066E0;-1.146799922E0;8.832799911E0;-4.844619751E1;4.925817249E1
5.521044066E0;-1.146799922E0;8.845000267E0;-4.844619751E1;4.926036168E1
5.531044066E0;-1.012599945E0;8.881599426E0;-4.855599976E1;4.937198881E1
5.541044066E0;-9.027999640E-1;8.881599426E0;-4.859259796E1;4.940585424E1
5.551044066E0;-8.051999807E-1;8.881599426E0;-4.866579819E1;4.947616667E1
5.561044066E0;-7.929999828E-1;8.893799782E0;-4.862919998E1;4.944216434E1
5.571044066E0;-8.539999723E-1;8.771800041E0;-4.837299728E1;4.916930606E1
5.581044066E0;-8.661999702E-1;8.808400154E0;-4.844619751E1;4.924806868E1
5.591044066E0;-7.319999933E-1;8.832799911E0;-4.848279953E1;4.928626612E1
5.601044066E0;-7.563999891E-1;8.783999443E0;-4.851939774E1;4.931392039E1
5.611044066E0;-9.027999640E-1;8.759599686E0;-4.844619751E1;4.924002120E1
5.621044066E0;-1.012599945E0;8.796199799E0;-4.838520050E1;4.918867875E1
5.631044066E0;-1.207800031E0;8.820599556E0;-4.845840073E1;4.926944650E1
5.641044066E0;-1.207800031E0;8.808400154E0;-4.847060013E1;4.927926309E1
5.651044066E0;-1.207800031E0;8.918199539E0;-4.864139938E1;4.946694652E1
5.661044066E0;-1.305400014E0;8.857199669E0;-4.843399811E1;4.925450465E1
5.671044066E0;-1.451799989E0;8.857199669E0;-4.831200027E1;4.913865159E1
5.681044066E0;-1.500599980E0;8.869400024E0;-4.831200027E1;4.914231809E1
5.691044066E0;-1.488399982E0;8.954799652E0;-4.818999863E1;4.903753398E1
5.701044066E0;-1.488399982E0;8.942600250E0;-4.827539825E1;4.911923768E1
5.711044066E0;-1.415199995E0;8.979199409E0;-4.833639908E1;4.918369942E1
5.721044066E0;-1.439599991E0;9.003600121E0;-4.829980087E1;4.915290457E1
5.731044066E0;-1.451799989E0;9.003600121E0;-4.844619751E1;4.929712559E1
5.741044066E0;-1.463999987E0;9.003600121E0;-4.858039856E1;4.942937624E1
5.751044066E0;-1.488399982E0;8.979199409E0;-4.860479736E1;4.944964796E1
5.761044066E0;-1.366400003E0;9.027999878E0;-4.881219864E1;4.965886192E1
5.771044066E0;-1.329800010E0;8.967000008E0;-4.905619812E1;4.988673202E1
5.781044066E0;-1.305400014E0;8.979199409E0;-4.904399872E1;4.987628596E1
5.791044066E0;-1.293200016E0;9.027999878E0;-4.897079849E1;4.981281214E1
5.801044066E0;-1.305400014E0;9.015799522E0;-4.895859909E1;4.979892705E1
5.811044066E0;-1.354200006E0;8.991399765E0;-4.879999924E1;4.963989376E1
5.821044066E0;-1.329800010E0;9.052399635E0;-4.867799759E1;4.953041244E1
5.831044066E0;-1.342000008E0;9.076799393E0;-4.867799759E1;4.953520668E1
5.841044066E0;-1.415199995E0;9.076799393E0;-4.843399811E1;4.929749741E1
5.851044066E0;-1.439599991E0;9.101200104E0;-4.829980087E1;4.917087609E1
5.861044066E0;-1.402999997E0;9.076799393E0;-4.833639908E1;4.920126190E1
5.871044066E0;-1.427399993E0;9.052399635E0;-4.839739990E1;4.925740277E1
5.881044066E0;-1.463999987E0;9.040200233E0;-4.850719833E1;4.936412469E1
5.891044066E0;-1.427399993E0;9.064599991E0;-4.856819916E1;4.942746618E1
5.901044066E0;-1.415199995E0;9.064599991E0;-4.859259796E1;4.945109039E1
5.911044066E0;-1.354200006E0;9.027999878E0;-4.872679901E1;4.957458604E1
5.921044066E0;-1.293200016E0;9.003600121E0;-4.893420029E1;4.977241343E1
5.931044066E0;-1.220000029E0;8.991399765E0;-4.908060074E1;4.991231350E1
5.941044066E0;-1.183400035E0;8.942600250E0;-4.908060074E1;4.990266429E1
5.951044066E0;-1.122399926E0;8.881599426E0;-4.906839752E1;4.987835428E1
5.961044066E0;-1.024799943E0;8.832799911E0;-4.908060074E1;4.987959441E1
5.971044066E0;-9.515999556E-1;8.796199799E0;-4.916600037E1;4.995572305E1
5.981044066E0;-9.149999619E-1;8.783999443E0;-4.927579880E1;5.006096502E1
5.991044066E0;-9.759999514E-1;8.771800041E0;-4.912939835E1;4.991587757E1
6.001044066E0;-1.073599935E0;8.735199928E0;-4.899519730E1;4.977937015E1
6.011044066E0;-1.073599935E0;8.722999573E0;-4.906839752E1;4.984928258E1
6.021044066E0;-1.158999920E0;8.698599815E0;-4.906839752E1;4.984693125E1
6.031044066E0;-1.146799922E0;8.735199928E0;-4.914159775E1;4.992509887E1
6.041044066E0;-1.256600022E0;8.783999443E0;-4.905619812E1;4.985226438E1
6.051044066E0;-1.366400003E0;8.845000267E0;-4.905619812E1;4.986593680E1
6.061044066E0;-1.342000008E0;8.869400024E0;-4.911719894E1;4.992961499E1
6.071044066E0;-1.293200016E0;8.893799782E0;-4.915379715E1;4.996866833E1
6.081044066E0;-1.293200016E0;8.954799652E0;-4.916600037E1;4.999156324E1
6.091044066E0;-1.415199995E0;8.906000137E0;-4.892200089E1;4.974617372E1
6.101044066E0;-1.366400003E0;9.027999878E0;-4.901959991E1;4.986274167E1
6.111044066E0;-1.415199995E0;8.991399765E0;-4.889759827E1;4.973754293E1
6.121044066E0;-1.390799999E0;9.015799522E0;-4.888539886E1;4.972927898E1
6.131044066E0;-1.366400003E0;9.015799522E0;-4.878779984E1;4.963266165E1
6.141044066E0;-1.427399993E0;8.967000008E0;-4.864139938E1;4.948161572E1
6.151044066E0;-1.427399993E0;8.979199409E0;-4.860479736E1;4.944784949E1
6.161044066E0;-1.427399993E0;8.906000137E0;-4.859259796E1;4.942261513E1
6.171044066E0;-1.415199995E0;8.967000008E0;-4.859259796E1;4.943329300E1
6.181044066E0;-1.451799989E0;8.906000137E0;-4.850719833E1;4.933936412E1
6.191044066E0;-1.451799989E0;8.820599556E0;-4.842179871E1;4.924003747E1
6.201044066E0;-1.390799999E0;8.783999443E0;-4.838520050E1;4.919573760E1
6.211044066E0;-1.366400003E0;8.698599815E0;-4.839739990E1;4.919187946E1
6.221044066E0;-1.329800010E0;8.649800301E0;-4.829980087E1;4.908623206E1
6.231044066E0;-1.317600012E0;8.625399590E0;-4.833639908E1;4.911762478E1
6.241044066E0;-1.244400024E0;8.637599945E0;-4.833639908E1;4.911785969E1
6.251044066E0;-1.146799922E0;8.600999832E0;-4.840959930E1;4.918111073E1
6.261044066E0;-1.171200037E0;8.613200188E0;-4.829980087E1;4.907575462E1
6.271044066E0;-1.232200027E0;8.686399460E0;-4.832419968E1;4.911415404E1
6.281044066E0;-1.122399926E0;8.735199928E0;-4.854380035E1;4.933623468E1
6.291044066E0;-1.024799943E0;8.747400284E0;-4.865359879E1;4.944431111E1
6.301044066E0;-1.000399947E0;8.747400284E0;-4.878779984E1;4.957587341E1
6.311044066E0;-1.049199939E0;8.722999573E0;-4.878779984E1;4.957258269E1
6.321044066E0;-1.012599945E0;8.710800171E0;-4.888539886E1;4.966573890E1
6.331044066E0;-1.012599945E0;8.698599815E0;-4.886100006E1;4.963958425E1
6.341044066E0;-8.783999681E-1;8.698599815E0;-4.898299789E1;4.975712319E1
6.351044066E0;-7.807999849E-1;8.735199928E0;-4.910499954E1;4.988200423E1
6.361044066E0;-8.905999660E-1;8.698599815E0;-4.908060074E1;4.985342692E1
6.371044066E0;-1.036999941E0;8.747400284E0;-4.899519730E1;4.978073662E1
6.381044066E0;-1.097999930E0;8.747400284E0;-4.884880066E1;4.963796875E1
6.391044066E0;-1.049199939E0;8.722999573E0;-4.869020081E1;4.947653178E1
6.401044066E0;-1.110199928E0;8.759599686E0;-4.854380035E1;4.934028459E1
6.411044066E0;-1.207800031E0;8.771800041E0;-4.843399811E1;4.923672846E1
6.421044066E0;-1.366400003E0;8.771800041E0;-4.829980087E1;4.910888198E1
6.431044066E0;-1.415199995E0;8.783999443E0;-4.820219803E1;4.901645981E1
6.441044066E0;-1.476199985E0;8.783999443E0;-4.798259735E1;4.880233049E1
6.451044066E0;-1.427399993E0;8.747400284E0;-4.788499832E1;4.869833207E1
6.461044066E0;-1.354200006E0;8.783999443E0;-4.797039795E1;4.878679722E1
6.471044066E0;-1.317600012E0;8.869400024E0;-4.817779922E1;4.900512896E1
6.481044066E0;-1.317600012E0;8.820599556E0;-4.817779922E1;4.899632011E1
6.491044066E0;-1.256600022E0;8.832799911E0;-4.822660065E1;4.904490196E1
6.501044066E0;-1.097999930E0;8.857199669E0;-4.837299728E1;4.918945472E1
6.511044066E0;-1.012599945E0;8.759599686E0;-4.848279953E1;4.927816753E1
6.521044066E0;-8.417999744E-1;8.747400284E0;-4.862919998E1;4.941684662E1
6.531044066E0;-7.929999828E-1;8.686399460E0;-4.878779984E1;4.956139422E1
6.541044066E0;-7.563999891E-1;8.686399460E0;-4.873899841E1;4.951278262E1
6.551044066E0;-7.929999828E-1;8.710800171E0;-4.876339722E1;4.954165719E1
6.561044066E0;-8.051999807E-1;8.698599815E0;-4.872679901E1;4.950368600E1
6.571044066E0;-8.905999660E-1;8.698599815E0;-4.872679901E1;4.950514871E1
6.581044066E0;-9.271999598E-1;8.759599686E0;-4.870240021E1;4.949256583E1
6.591044066E0;-9.393999577E-1;8.845000267E0;-4.877560043E1;4.957999294E1
6.601044066E0;-1.073599935E0;8.918199539E0;-4.882439804E1;4.964381879E1
