"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
3.302250262E0;-1.268800020E0;8.783999443E0;-4.930019760E1;5.009269391E1
3.312250262E0;-1.293200016E0;8.783999443E0;-4.916600037E1;4.996125103E1
3.322250262E0;-1.317600012E0;8.735199928E0;-4.892200089E1;4.971319702E1
3.332250262E0;-1.256600022E0;8.747400284E0;-4.892200089E1;4.971376294E1
3.342250262E0;-1.146799922E0;8.759599686E0;-4.898299789E1;4.977328419E1
3.352250262E0;-1.036999941E0;8.783999443E0;-4.897079849E1;4.976317032E1
3.362250262E0;-9.637999535E-1;8.747400284E0;-4.893420029E1;4.971923048E1
3.372250262E0;-1.061399937E0;8.722999573E0;-4.884880066E1;4.963287839E1
3.382250262E0;-1.183400035E0;8.710800171E0;-4.869020081E1;4.947741030E1
3.392250262E0;-1.183400035E0;8.649800301E0;-4.876339722E1;4.953875643E1
3.402250262E0;-1.110199928E0;8.637599945E0;-4.881219864E1;4.958297503E1
3.412250262E0;-1.207800031E0;8.661999702E0;-4.876339722E1;4.954147684E1
3.422250262E0;-1.281000018E0;8.674200058E0;-4.854380035E1;4.932933469E1
3.432250262E0;-1.329800010E0;8.686399460E0;-4.844619751E1;4.923673382E1
3.442250262E0;-1.354200006E0;8.698599815E0;-4.842179871E1;4.921554720E1
3.452250262E0;-1.220000029E0;8.747400284E0;-4.848279953E1;4.928069868E1
3.462250262E0;-1.085799932E0;8.698599815E0;-4.849499893E1;4.928092452E1
3.472250262E0;-1.061399937E0;8.698599815E0;-4.839739990E1;4.918435245E1
3.482250262E0;-1.134599924E0;8.661999702E0;-4.842179871E1;4.920353794E1
3.492250262E0;-1.220000029E0;8.649800301E0;-4.840959930E1;4.919142964E1
3.502250262E0;-1.293200016E0;8.576600075E0;-4.840959930E1;4.918048129E1
3.512250262E0;-1.281000018E0;8.539999962E0;-4.844619751E1;4.920982233E1
3.522250262E0;-1.305400014E0;8.600999832E0;-4.837299728E1;4.914904001E1
3.532250262E0;-1.402999997E0;8.564399719E0;-4.825099945E1;4.902526185E1
3.542250262E0;-1.415199995E0;8.613200188E0;-4.831200027E1;4.909418885E1
3.552250262E0;-1.463999987E0;8.661999702E0;-4.836079788E1;4.915221568E1
3.562250262E0;-1.512799978E0;8.698599815E0;-4.831200027E1;4.911215301E1
3.572250262E0;-1.378600001E0;8.710800171E0;-4.843399811E1;4.923038442E1
3.582250262E0;-1.256600022E0;8.747400284E0;-4.853160095E1;4.932962950E1
3.592250262E0;-1.232200027E0;8.771800041E0;-4.865359879E1;4.945336660E1
3.602250262E0;-1.097999930E0;8.783999443E0;-4.895859909E1;4.975247406E1
3.612250262E0;-9.637999535E-1;8.820599556E0;-4.911719894E1;4.991223416E1
3.622250262E0;-9.515999556E-1;8.881599426E0;-4.911719894E1;4.992281626E1
3.632250262E0;-9.027999640E-1;8.845000267E0;-4.898299789E1;4.978336228E1
3.642250262E0;-7.319999933E-1;8.857199669E0;-4.904399872E1;4.984274892E1
3.652250262E0;-7.563999891E-1;8.832799911E0;-4.895859909E1;4.975474771E1
3.662250262E0;-8.539999723E-1;8.796199799E0;-4.884880066E1;4.964179462E1
3.672250262E0;-8.295999765E-1;8.771800041E0;-4.875119781E1;4.954101332E1
3.682250262E0;-8.295999765E-1;8.637599945E0;-4.855599976E1;4.932526210E1
3.692250262E0;-8.539999723E-1;8.674200058E0;-4.851939774E1;4.929607509E1
3.702250262E0;-9.027999640E-1;8.661999702E0;-4.856819916E1;4.934283389E1
3.712250262E0;-8.783999681E-1;8.698599815E0;-4.871459961E1;4.949292313E1
3.722250262E0;-9.759999514E-1;8.674200058E0;-4.867799759E1;4.945444138E1
3.732250262E0;-1.036999941E0;8.649800301E0;-4.865359879E1;4.942739209E1
3.742250262E0;-1.024799943E0;8.759599686E0;-4.875119781E1;4.954250791E1
3.752250262E0;-1.122399926E0;8.783999443E0;-4.876339722E1;4.956094567E1
3.762250262E0;-1.232200027E0;8.906000137E0;-4.871459961E1;4.953733310E1
3.772250262E0;-1.378600001E0;8.918199539E0;-4.862919998E1;4.945941682E1
3.782250262E0;-1.451799989E0;8.906000137E0;-4.851939774E1;4.935135782E1
3.792250262E0;-1.561599970E0;8.845000267E0;-4.839739990E1;4.922378431E1
3.802250262E0;-1.622599959E0;8.857199669E0;-4.840959930E1;4.923994437E1
3.812250262E0;-1.659199953E0;8.906000137E0;-4.838520050E1;4.922598308E1
3.822250262E0;-1.695799947E0;8.845000267E0;-4.837299728E1;4.920423390E1
3.832250262E0;-1.610399961E0;8.857199669E0;-4.832419968E1;4.915558614E1
3.842250262E0;-1.598199964E0;8.820599556E0;-4.832419968E1;4.914860623E1
3.852250262E0;-1.573799968E0;8.759599686E0;-4.825099945E1;4.906492006E1
3.862250262E0;-1.573799968E0;8.722999573E0;-4.817779922E1;4.898640532E1
3.872250262E0;-1.500599980E0;8.771800041E0;-4.817779922E1;4.899282207E1
3.882250262E0;-1.463999987E0;8.808400154E0;-4.801919937E1;4.884234554E1
3.892250262E0;-1.390799999E0;8.832799911E0;-4.798259735E1;4.880862964E1
3.902250262E0;-1.244400024E0;8.783999443E0;-4.799480057E1;4.880786882E1
3.912250262E0;-1.183400035E0;8.771800041E0;-4.815340042E1;4.896013566E1
3.922250262E0;-1.171200037E0;8.747400284E0;-4.805579758E1;4.885947607E1
3.932250262E0;-1.158999920E0;8.796199799E0;-4.799480057E1;4.880796342E1
3.942250262E0;-1.158999920E0;8.710800171E0;-4.792160034E1;4.872064347E1
3.952250262E0;-1.195600033E0;8.698599815E0;-4.797039795E1;4.876734745E1
3.962250262E0;-1.195600033E0;8.637599945E0;-4.800699997E1;4.879251621E1
3.972250262E0;-1.220000029E0;8.649800301E0;-4.801919937E1;4.880728382E1
3.982250262E0;-1.317600012E0;8.710800171E0;-4.794599915E1;4.874867120E1
3.992250262E0;-1.451799989E0;8.735199928E0;-4.775079727E1;4.856490586E1
4.002250262E0;-1.463999987E0;8.796199799E0;-4.787279892E1;4.869621447E1
4.012250262E0;-1.537199974E0;8.808400154E0;-4.801919937E1;4.884459443E1
4.022250262E0;-1.512799978E0;8.930399895E0;-4.822660065E1;4.906980350E1
4.032250262E0;-1.537199974E0;8.930399895E0;-4.831200027E1;4.915449518E1
4.042250262E0;-1.585999966E0;9.003600121E0;-4.836079788E1;4.921734433E1
4.052250262E0;-1.524999976E0;9.003600121E0;-4.855599976E1;4.940724190E1
4.062250262E0;-1.488399982E0;9.027999878E0;-4.882439804E1;4.967435918E1
4.072250262E0;-1.488399982E0;8.954799652E0;-4.890979767E1;4.974507090E1
4.082250262E0;-1.512799978E0;8.918199539E0;-4.893420029E1;4.976322743E1
4.092250262E0;-1.402999997E0;8.832799911E0;-4.898299789E1;4.979277905E1
4.102250262E0;-1.354200006E0;8.771800041E0;-4.895859909E1;4.975663532E1
4.112250262E0;-1.305400014E0;8.796199799E0;-4.884880066E1;4.965161151E1
4.122250262E0;-1.207800031E0;8.783999443E0;-4.899519730E1;4.979103117E1
4.132250262E0;-1.281000018E0;8.771800041E0;-4.904399872E1;4.983873240E1
4.142250262E0;-1.256600022E0;8.747400284E0;-4.895859909E1;4.974977870E1
4.152250262E0;-1.183400035E0;8.771800041E0;-4.894639969E1;4.974027497E1
4.162250262E0;-1.146799922E0;8.771800041E0;-4.889759827E1;4.969139505E1
4.172250262E0;-1.232200027E0;8.857199669E0;-4.877560043E1;4.958858236E1
4.182250262E0;-1.256600022E0;8.869400024E0;-4.883659744E1;4.965137007E1
4.192250262E0;-1.220000029E0;8.820599556E0;-4.889759827E1;4.970177555E1
4.202250262E0;-1.268800020E0;8.808400154E0;-4.872679901E1;4.953280437E1
4.212250262E0;-1.268800020E0;8.759599686E0;-4.840959930E1;4.921208942E1
4.222250262E0;-1.220000029E0;8.722999573E0;-4.832419968E1;4.912033587E1
4.232250262E0;-1.220000029E0;8.722999573E0;-4.840959930E1;4.920435373E1
4.242250262E0;-1.207800031E0;8.722999573E0;-4.836079788E1;4.915604006E1
4.252250262E0;-1.158999920E0;8.674200058E0;-4.825099945E1;4.903818895E1
4.262250262E0;-1.158999920E0;8.649800301E0;-4.797039795E1;4.875778302E1
4.272250262E0;-1.195600033E0;8.649800301E0;-4.789719772E1;4.868665171E1
4.282250262E0;-1.110199928E0;8.613200188E0;-4.801919937E1;4.879818920E1
4.292250262E0;-1.036999941E0;8.588799477E0;-4.814119720E1;4.891234725E1
4.302250262E0;-1.146799922E0;8.613200188E0;-4.803139877E1;4.881104010E1
4.312250262E0;-1.073599935E0;8.588799477E0;-4.806800079E1;4.884109738E1
4.322250262E0;-1.012599945E0;8.552199364E0;-4.825099945E1;4.901351263E1
4.332250262E0;-9.637999535E-1;8.600999832E0;-4.843399811E1;4.920120203E1
4.342250262E0;-1.024799943E0;8.649800301E0;-4.858039856E1;4.935508469E1
4.352250262E0;-1.061399937E0;8.661999702E0;-4.862919998E1;4.940603100E1
4.362250262E0;-1.171200037E0;8.674200058E0;-4.851939774E1;4.930259033E1
4.372250262E0;-1.256600022E0;8.674200058E0;-4.848279953E1;4.926867809E1
4.382250262E0;-1.183400035E0;8.649800301E0;-4.870240021E1;4.947871529E1
4.392250262E0;-1.244400024E0;8.698599815E0;-4.867799759E1;4.946475128E1
4.402250262E0;-1.268800020E0;8.661999702E0;-4.858039856E1;4.936289311E1
4.412250262E0;-1.317600012E0;8.637599945E0;-4.856819916E1;4.934788924E1
4.422250262E0;-1.244400024E0;8.600999832E0;-4.865359879E1;4.942366239E1
4.432250262E0;-1.183400035E0;8.588799477E0;-4.866579819E1;4.943205261E1
4.442250262E0;-1.195600033E0;8.564399719E0;-4.864139938E1;4.940409028E1
4.452250262E0;-1.183400035E0;8.564399719E0;-4.870240021E1;4.946385715E1
4.462250262E0;-1.293200016E0;8.576600075E0;-4.850719833E1;4.927655350E1
4.472250262E0;-1.390799999E0;8.576600075E0;-4.833639908E1;4.911109721E1
4.482250262E0;-1.500599980E0;8.649800301E0;-4.827539825E1;4.906714708E1
4.492250262E0;-1.500599980E0;8.649800301E0;-4.826319885E1;4.905514457E1
4.502250262E0;-1.573799968E0;8.661999702E0;-4.820219803E1;4.899958143E1
4.512250262E0;-1.512799978E0;8.710800171E0;-4.821439743E1;4.901831008E1
4.522250262E0;-1.476199985E0;8.722999573E0;-4.827539825E1;4.907936394E1
4.532250262E0;-1.488399982E0;8.698599815E0;-4.812899780E1;4.893139486E1
4.542250262E0;-1.451799989E0;8.710800171E0;-4.808020020E1;4.888447007E1
4.552250262E0;-1.439599991E0;8.735199928E0;-4.812899780E1;4.893645467E1
4.562250262E0;-1.329800010E0;8.686399460E0;-4.814119720E1;4.893666082E1
4.572250262E0;-1.305400014E0;8.637599945E0;-4.797039795E1;4.875931994E1
4.582250262E0;-1.268800020E0;8.625399590E0;-4.790940094E1;4.869618127E1
4.592250262E0;-1.329800010E0;8.564399719E0;-4.775079727E1;4.853097929E1
4.602250262E0;-1.244400024E0;8.588799477E0;-4.779959869E1;4.858104201E1
4.612250262E0;-1.134599924E0;8.613200188E0;-4.799480057E1;4.877474158E1
4.622250262E0;-1.012599945E0;8.588799477E0;-4.822660065E1;4.899589621E1
4.632250262E0;-9.515999556E-1;8.527799606E0;-4.832419968E1;4.908010985E1
4.642250262E0;-9.515999556E-1;8.552199364E0;-4.837299728E1;4.913239789E1
4.652250262E0;-9.882000089E-1;8.515600204E0;-4.849499893E1;4.924689744E1
4.662250262E0;-1.024799943E0;8.552199364E0;-4.850719833E1;4.926599861E1
4.672250262E0;-1.061399937E0;8.613200188E0;-4.860479736E1;4.937347581E1
4.682250262E0;-1.195600033E0;8.674200058E0;-4.862919998E1;4.941123655E1
4.692250262E0;-1.293200016E0;8.686399460E0;-4.850719833E1;4.929578270E1
4.702250262E0;-1.378600001E0;8.698599815E0;-4.847060013E1;4.926423909E1
4.712250262E0;-1.463999987E0;8.735199928E0;-4.849499893E1;4.929717979E1
4.722250262E0;-1.573799968E0;8.735199928E0;-4.843399811E1;4.924055988E1
4.732250262E0;-1.488399982E0;8.820599556E0;-4.865359879E1;4.946909122E1
4.742250262E0;-1.476199985E0;8.857199669E0;-4.873899841E1;4.955924857E1
4.752250262E0;-1.463999987E0;8.832799911E0;-4.869020081E1;4.950653800E1
4.762250262E0;-1.463999987E0;8.820599556E0;-4.860479736E1;4.942036624E1
4.772250262E0;-1.512799978E0;8.881599426E0;-4.866579819E1;4.949273972E1
4.782250262E0;-1.659199953E0;8.906000137E0;-4.856819916E1;4.940586759E1
4.792250262E0;-1.683599949E0;8.906000137E0;-4.843399811E1;4.927477570E1
4.802250262E0;-1.646999955E0;8.979199409E0;-4.855599976E1;4.940671759E1
4.812250262E0;-1.768999934E0;8.967000008E0;-4.850719833E1;4.936076114E1
4.822250262E0;-1.817799926E0;8.881599426E0;-4.842179871E1;4.926314845E1
4.832250262E0;-1.829999924E0;8.832799911E0;-4.839739990E1;4.923083964E1
4.842250262E0;-1.781199932E0;8.808400154E0;-4.849499893E1;4.932063978E1
4.852250262E0;-1.744599938E0;8.796199799E0;-4.843399811E1;4.925717138E1
4.862250262E0;-1.720199943E0;8.783999443E0;-4.829980087E1;4.912217929E1
4.872250262E0;-1.610399961E0;8.710800171E0;-4.833639908E1;4.914141739E1
4.882250262E0;-1.561599970E0;8.637599945E0;-4.828759766E1;4.907890397E1
4.892250262E0;-1.549399972E0;8.637599945E0;-4.810459900E1;4.889847869E1
4.902250262E0;-1.427399993E0;8.698599815E0;-4.833639908E1;4.913359935E1
4.912250262E0;-1.402999997E0;8.747400284E0;-4.845840073E1;4.926156739E1
4.922250262E0;-1.329800010E0;8.722999573E0;-4.848279953E1;4.927921408E1
4.932250262E0;-1.305400014E0;8.661999702E0;-4.851939774E1;4.930381592E1
4.942250262E0;-1.329800010E0;8.600999832E0;-4.864139938E1;4.941387761E1
4.952250262E0;-1.439599991E0;8.625399590E0;-4.858039856E1;4.936116986E1
4.962250262E0;-1.488399982E0;8.649800301E0;-4.858039856E1;4.936688672E1
4.972250262E0;-1.512799978E0;8.588799477E0;-4.867799759E1;4.945304328E1
4.982250262E0;-1.634799957E0;8.613200188E0;-4.855599976E1;4.934110761E1
4.992250262E0;-1.683599949E0;8.600999832E0;-4.850719833E1;4.929259576E1
5.002250262E0;-1.866599917E0;8.637599945E0;-4.834859848E1;4.914956056E1
5.012250262E0;-1.890999913E0;8.661999702E0;-4.850719833E1;4.931079405E1
5.022250262E0;-1.720199943E0;8.710800171E0;-4.862919998E1;4.943314898E1
5.032250262E0;-1.573799968E0;8.722999573E0;-4.875119781E1;4.955044759E1
5.042250262E0;-1.488399982E0;8.661999702E0;-4.866579819E1;4.945306347E1
5.052250262E0;-1.366400003E0;8.625399590E0;-4.859259796E1;4.937109624E1
5.062250262E0;-1.329800010E0;8.539999962E0;-4.847060013E1;4.923514034E1
5.072250262E0;-1.281000018E0;8.564399719E0;-4.858039856E1;4.934617541E1
5.082250262E0;-1.256600022E0;8.527799606E0;-4.871459961E1;4.947135156E1
5.092250262E0;-1.281000018E0;8.576600075E0;-4.864139938E1;4.940834711E1
5.102250262E0;-1.354200006E0;8.661999702E0;-4.865359879E1;4.943720028E1
5.112250262E0;-1.451799989E0;8.686399460E0;-4.856819916E1;4.936021909E1
5.122250262E0;-1.500599980E0;8.771800041E0;-4.859259796E1;4.940077786E1
5.132250262E0;-1.390799999E0;8.857199669E0;-4.872679901E1;4.954478027E1
5.142250262E0;-1.256600022E0;8.930399895E0;-4.882439804E1;4.965030644E1
5.152250262E0;-1.244400024E0;8.881599426E0;-4.878779984E1;4.960524924E1
5.162250262E0;-1.146799922E0;8.857199669E0;-4.869020081E1;4.950253317E1
5.172250262E0;-1.049199939E0;8.783999443E0;-4.858039856E1;4.937929314E1
5.182250262E0;-9.393999577E-1;8.710800171E0;-4.851939774E1;4.930408166E1
5.192250262E0;-8.173999786E-1;8.613200188E0;-4.855599976E1;4.932079148E1
5.202250262E0;-7.685999870E-1;8.564399719E0;-4.871459961E1;4.946768545E1
5.212250262E0;-8.905999660E-1;8.552199364E0;-4.860479736E1;4.935949361E1
5.222250262E0;-9.882000089E-1;8.552199364E0;-4.847060013E1;4.922921622E1
5.232250262E0;-1.024799943E0;8.625399590E0;-4.832419968E1;4.909863549E1
5.242250262E0;-1.024799943E0;8.625399590E0;-4.833639908E1;4.911064252E1
5.252250262E0;-1.061399937E0;8.637599945E0;-4.828759766E1;4.906553566E1
5.262250262E0;-1.195600033E0;8.600999832E0;-4.816559982E1;4.894212566E1
5.272250262E0;-1.317600012E0;8.613200188E0;-4.806800079E1;4.885136628E1
5.282250262E0;-1.281000018E0;8.576600075E0;-4.808020020E1;4.885595850E1
5.292250262E0;-1.207800031E0;8.564399719E0;-4.816559982E1;4.893600648E1
5.302250262E0;-1.158999920E0;8.479000092E0;-4.829980087E1;4.905208953E1
5.312250262E0;-1.146799922E0;8.418000221E0;-4.838520050E1;4.912540590E1
5.322250262E0;-1.134599924E0;8.454599380E0;-4.828759766E1;4.903528989E1
5.332250262E0;-1.122399926E0;8.430199623E0;-4.837299728E1;4.911491539E1
5.342250262E0;-1.097999930E0;8.491199493E0;-4.842179871E1;4.917292611E1
5.352250262E0;-1.000399947E0;8.539999962E0;-4.855599976E1;4.931143388E1
5.362250262E0;-1.073599935E0;8.613200188E0;-4.840959930E1;4.918159350E1
5.372250262E0;-1.183400035E0;8.674200058E0;-4.834859848E1;4.913480597E1
5.382250262E0;-1.220000029E0;8.710800171E0;-4.821439743E1;4.901014751E1
5.392250262E0;-1.122399926E0;8.747400284E0;-4.823880005E1;4.903833830E1
5.402250262E0;-1.110199928E0;8.722999573E0;-4.829980087E1;4.909372699E1
5.412250262E0;-1.110199928E0;8.735199928E0;-4.832419968E1;4.911989959E1
5.422250262E0;-1.036999941E0;8.710800171E0;-4.844619751E1;4.923400717E1
5.432250262E0;-1.122399926E0;8.661999702E0;-4.843399811E1;4.921526382E1
5.442250262E0;-1.085799932E0;8.637599945E0;-4.836079788E1;4.913811012E1
5.452250262E0;-1.036999941E0;8.637599945E0;-4.822660065E1;4.900498456E1
5.462250262E0;-1.073599935E0;8.613200188E0;-4.823880005E1;4.901348452E1
5.472250262E0;-1.122399926E0;8.613200188E0;-4.818999863E1;4.896654947E1
5.482250262E0;-1.110199928E0;8.576600075E0;-4.817779922E1;4.894783908E1
5.492250262E0;-1.122399926E0;8.637599945E0;-4.816559982E1;4.894683770E1
5.502250262E0;-1.158999920E0;8.649800301E0;-4.795819855E1;4.874578068E1
5.512250262E0;-1.122399926E0;8.661999702E0;-4.788499832E1;4.867507663E1
5.522250262E0;-1.195600033E0;8.649800301E0;-4.803139877E1;4.881868262E1
5.532250262E0;-1.305400014E0;8.613200188E0;-4.816559982E1;4.894707645E1
5.542250262E0;-1.366400003E0;8.625399590E0;-4.828759766E1;4.907093493E1
5.552250262E0;-1.476199985E0;8.661999702E0;-4.832419968E1;4.911657235E1
5.562250262E0;-1.598199964E0;8.674200058E0;-4.840959930E1;4.920655743E1
5.572250262E0;-1.695799947E0;8.637599945E0;-4.840959930E1;4.920338581E1
5.582250262E0;-1.732399940E0;8.649800301E0;-4.869020081E1;4.948288501E1
5.592250262E0;-1.854399920E0;8.600999832E0;-4.872679901E1;4.951481535E1
5.602250262E0;-1.890999913E0;8.600999832E0;-4.871459961E1;4.950419471E1
5.612250262E0;-1.854399920E0;8.625399590E0;-4.876339722E1;4.955507265E1
5.622250262E0;-1.793399930E0;8.637599945E0;-4.887319946E1;4.966300476E1
5.632250262E0;-1.793399930E0;8.613200188E0;-4.887319946E1;4.965876686E1
5.642250262E0;-1.768999934E0;8.661999702E0;-4.886100006E1;4.965437470E1
5.652250262E0;-1.671399951E0;8.674200058E0;-4.915379715E1;4.994127650E1
5.662250262E0;-1.695799947E0;8.661999702E0;-4.908060074E1;4.986793905E1
5.672250262E0;-1.707999945E0;8.649800301E0;-4.915379715E1;4.993828274E1
5.682250262E0;-1.720199943E0;8.661999702E0;-4.910499954E1;4.989278812E1
5.692250262E0;-1.671399951E0;8.625399590E0;-4.911719894E1;4.989679677E1
5.702250262E0;-1.695799947E0;8.661999702E0;-4.906839752E1;4.985592855E1
5.712250262E0;-1.732399940E0;8.613200188E0;-4.914159775E1;4.992078782E1
5.722250262E0;-1.805599928E0;8.600999832E0;-4.923920059E1;5.001735963E1
5.732250262E0;-1.890999913E0;8.576600075E0;-4.900740051E1;4.978814371E1
5.742250262E0;-1.964200020E0;8.576600075E0;-4.879999924E1;4.958685386E1
5.752250262E0;-1.964200020E0;8.674200058E0;-4.878779984E1;4.959182635E1
5.762250262E0;-1.988600016E0;8.735199928E0;-4.892200089E1;4.973550461E1
5.772250262E0;-2.098399878E0;8.796199799E0;-4.883659744E1;4.966678631E1
5.782250262E0;-2.183799982E0;8.771800041E0;-4.877560043E1;4.960617558E1
5.792250262E0;-2.134999990E0;8.783999443E0;-4.866579819E1;4.949825032E1
5.802250262E0;-2.122799873E0;8.845000267E0;-4.867799759E1;4.952057914E1
5.812250262E0;-2.147199869E0;8.930399895E0;-4.878779984E1;4.964485796E1
5.822250262E0;-2.098399878E0;8.942600250E0;-4.912939835E1;4.998070791E1
5.832250262E0;-1.964200020E0;8.930399895E0;-4.931240082E1;5.015299591E1
5.842250262E0;-1.866599917E0;8.857199669E0;-4.942219925E1;5.024428286E1
5.852250262E0;-1.842199922E0;8.808400154E0;-4.949539948E1;5.030682044E1
5.862250262E0;-1.756799936E0;8.796199799E0;-4.949539948E1;5.030163065E1
5.872250262E0;-1.768999934E0;8.796199799E0;-4.959299850E1;5.039809513E1
5.882250262E0;-1.756799936E0;8.796199799E0;-4.956859970E1;5.037365932E1
5.892250262E0;-1.585999966E0;8.796199799E0;-4.962960052E1;5.042802569E1
5.902250262E0;-1.500599980E0;8.808400154E0;-4.960519791E1;5.040352540E1
5.912250262E0;-1.634799957E0;8.869400024E0;-4.953199768E1;5.034637645E1
5.922250262E0;-1.744599938E0;8.991399765E0;-4.948320007E1;5.032371199E1
5.932250262E0;-1.805599928E0;9.052399635E0;-4.961739731E1;5.046872542E1
5.942250262E0;-1.854399920E0;9.125599861E0;-4.981259918E1;5.067554054E1
5.952250262E0;-1.842199922E0;9.198800087E0;-4.992239761E1;5.079623418E1
5.962250262E0;-1.781199932E0;9.259799957E0;-4.999559784E1;5.087707118E1
5.972250262E0;-1.890999913E0;9.247599602E0;-5.004439926E1;5.092676974E1
5.982250262E0;-1.842199922E0;9.284199715E0;-5.012979889E1;5.101555451E1
5.992250262E0;-1.793399930E0;9.223199844E0;-5.012979889E1;5.100274929E1
6.002250262E0;-1.768999934E0;9.259799957E0;-5.010540009E1;5.098455034E1
6.012250262E0;-1.707999945E0;9.235400200E0;-5.009320068E1;5.096605376E1
6.022250262E0;-1.683599949E0;9.198800087E0;-5.002000046E1;5.088666699E1
6.032250262E0;-1.720199943E0;9.162199974E0;-4.988579941E1;5.074936432E1
6.042250262E0;-1.744599938E0;9.052399635E0;-4.980039978E1;5.064651406E1
6.052250262E0;-1.744599938E0;9.040200233E0;-4.970280075E1;5.054836547E1
6.062250262E0;-1.817799926E0;8.991399765E0;-4.949539948E1;5.033829790E1
6.072250262E0;-1.842199922E0;9.027999878E0;-4.939780045E1;5.024978777E1
6.082250262E0;-1.817799926E0;8.979199409E0;-4.930019760E1;5.014419111E1
6.092250262E0;-1.695799947E0;8.942600250E0;-4.920259857E1;5.003740144E1
6.102250262E0;-1.659199953E0;9.015799522E0;-4.920259857E1;5.004930860E1
6.112250262E0;-1.512799978E0;9.052399635E0;-4.938559723E1;5.023118271E1
6.122250262E0;-1.500599980E0;9.088999748E0;-4.947100067E1;5.032138337E1
6.132250262E0;-1.488399982E0;9.088999748E0;-4.949539948E1;5.034500790E1
6.142250262E0;-1.476199985E0;9.125599861E0;-4.951979828E1;5.037525346E1
6.152250262E0;-1.378600001E0;9.064599991E0;-4.959299850E1;5.043345132E1
6.162250262E0;-1.366400003E0;9.040200233E0;-4.960519791E1;5.044073680E1
6.172250262E0;-1.488399982E0;9.088999748E0;-4.943439865E1;5.028503774E1
6.182250262E0;-1.439599991E0;9.064599991E0;-4.932460022E1;5.017126277E1
6.192250262E0;-1.451799989E0;9.003600121E0;-4.926359940E1;5.010064634E1
6.202250262E0;-1.354200006E0;8.954799652E0;-4.922699738E1;5.005316738E1
6.212250262E0;-1.244400024E0;8.893799782E0;-4.916600037E1;4.997943375E1
6.222250262E0;-1.146799922E0;8.857199669E0;-4.919039917E1;4.999460477E1
6.232250262E0;-1.195600033E0;8.893799782E0;-4.916600037E1;4.997824253E1
6.242250262E0;-1.207800031E0;8.881599426E0;-4.903179932E1;4.984434706E1
6.252250262E0;-1.049199939E0;8.820599556E0;-4.933679962E1;5.013006677E1
6.262250262E0;-1.146799922E0;8.759599686E0;-4.947100067E1;5.025361324E1
6.272250262E0;-1.220000029E0;8.759599686E0;-4.934899902E1;5.013524400E1
6.282250262E0;-1.293200016E0;8.783999443E0;-4.934899902E1;5.014134738E1
6.292250262E0;-1.342000008E0;8.857199669E0;-4.942219925E1;5.022752959E1
6.302250262E0;-1.390799999E0;8.881599426E0;-4.939780045E1;5.020916074E1
6.312250262E0;-1.415199995E0;8.918199539E0;-4.937339783E1;5.019232498E1
6.322250262E0;-1.415199995E0;8.930399895E0;-4.949539948E1;5.031450489E1
6.332250262E0;-1.537199974E0;8.991399765E0;-4.934899902E1;5.018497741E1
6.342250262E0;-1.439599991E0;8.979199409E0;-4.934899902E1;5.017989811E1
6.352250262E0;-1.451799989E0;8.991399765E0;-4.939780045E1;5.023042586E1
6.362250262E0;-1.378600001E0;9.003600121E0;-4.947100067E1;5.030253732E1
6.372250262E0;-1.390799999E0;8.954799652E0;-4.943439865E1;5.025815885E1
6.382250262E0;-1.415199995E0;8.906000137E0;-4.945879745E1;5.027417105E1
6.392250262E0;-1.354200006E0;8.845000267E0;-4.951979828E1;5.032174787E1
6.402250262E0;-1.305400014E0;8.808400154E0;-4.949539948E1;5.029002438E1
6.412250262E0;-1.342000008E0;8.747400284E0;-4.943439865E1;5.022029217E1
6.422250262E0;-1.317600012E0;8.771800041E0;-4.940999985E1;5.019988676E1
6.432250262E0;-1.305400014E0;8.747400284E0;-4.932460022E1;5.011124891E1
6.442250262E0;-1.439599991E0;8.698599815E0;-4.910499954E1;4.989027026E1
6.452250262E0;-1.439599991E0;8.686399460E0;-4.893420029E1;4.972003561E1
6.462250262E0;-1.463999987E0;8.698599815E0;-4.876339722E1;4.955479637E1
6.472250262E0;-1.390799999E0;8.710800171E0;-4.878779984E1;4.957884405E1
6.482250262E0;-1.378600001E0;8.735199928E0;-4.878779984E1;4.958279609E1
6.492250262E0;-1.317600012E0;8.759599686E0;-4.873899841E1;4.953742648E1
6.502250262E0;-1.415199995E0;8.722999573E0;-4.861700058E1;4.941362421E1
6.512250262E0;-1.390799999E0;8.710800171E0;-4.858039856E1;4.937476571E1
6.522250262E0;-1.342000008E0;8.747400284E0;-4.864139938E1;4.943989998E1
6.532250262E0;-1.366400003E0;8.832799911E0;-4.871459961E1;4.952774594E1
6.542250262E0;-1.366400003E0;8.845000267E0;-4.876339722E1;4.957791834E1
6.552250262E0;-1.500599980E0;8.796199799E0;-4.862919998E1;4.944111672E1
6.562250262E0;-1.524999976E0;8.759599686E0;-4.851939774E1;4.932735720E1
6.572250262E0;-1.549399972E0;8.722999573E0;-4.844619751E1;4.924962350E1
6.582250262E0;-1.573799968E0;8.735199928E0;-4.845840073E1;4.926456297E1
6.592250262E0;-1.573799968E0;8.735199928E0;-4.848279953E1;4.928856271E1
6.602250262E0;-1.549399972E0;8.796199799E0;-4.842179871E1;4.923864703E1
