"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
3.291133344E0;-1.073599935E0;8.735199928E0;-4.944659805E1;5.022372341E1
3.301133344E0;-1.110199928E0;8.735199928E0;-4.938559723E1;5.016446427E1
3.311133344E0;-1.146799922E0;8.698599815E0;-4.930019760E1;5.007484670E1
3.321133344E0;-1.122399926E0;8.661999702E0;-4.922699738E1;4.999587274E1
3.331133344E0;-1.049199939E0;8.564399719E0;-4.919039917E1;4.994141702E1
3.341133344E0;-1.097999930E0;8.564399719E0;-4.910499954E1;4.985835463E1
3.351133344E0;-1.110199928E0;8.515600204E0;-4.884880066E1;4.959791645E1
3.361133344E0;-1.085799932E0;8.442399979E0;-4.883659744E1;4.957283862E1
3.371133344E0;-1.085799932E0;8.430199623E0;-4.882439804E1;4.955874364E1
3.381133344E0;-1.085799932E0;8.466799736E0;-4.888539886E1;4.962507311E1
3.391133344E0;-1.097999930E0;8.479000092E0;-4.882439804E1;4.956733693E1
3.401133344E0;-1.122399926E0;8.442399979E0;-4.877560043E1;4.951356477E1
3.411133344E0;-1.122399926E0;8.503399849E0;-4.872679901E1;4.947593892E1
3.421133344E0;-1.085799932E0;8.491199493E0;-4.870240021E1;4.944899611E1
3.431133344E0;-1.122399926E0;8.491199493E0;-4.869020081E1;4.943779834E1
3.441133344E0;-1.146799922E0;8.527799606E0;-4.867799759E1;4.943264069E1
3.451133344E0;-1.158999920E0;8.503399849E0;-4.851939774E1;4.927253846E1
3.461133344E0;-1.122399926E0;8.479000092E0;-4.837299728E1;4.912331514E1
3.471133344E0;-1.183400035E0;8.479000092E0;-4.837299728E1;4.912474676E1
3.481133344E0;-1.244400024E0;8.515600204E0;-4.843399811E1;4.919264326E1
3.491133344E0;-1.317600012E0;8.552199364E0;-4.845840073E1;4.922492036E1
3.501133344E0;-1.427399993E0;8.576600075E0;-4.838520050E1;4.916017867E1
3.511133344E0;-1.451799989E0;8.564399719E0;-4.842179871E1;4.919478891E1
3.521133344E0;-1.549399972E0;8.503399849E0;-4.836079788E1;4.912713325E1
3.531133344E0;-1.634799957E0;8.527799606E0;-4.836079788E1;4.913412978E1
3.541133344E0;-1.707999945E0;8.564399719E0;-4.837299728E1;4.915499031E1
3.551133344E0;-1.671399951E0;8.588799477E0;-4.839739990E1;4.918200252E1
3.561133344E0;-1.561599970E0;8.552199364E0;-4.847060013E1;4.924406345E1
3.571133344E0;-1.488399982E0;8.564399719E0;-4.870240021E1;4.947209378E1
3.581133344E0;-1.378600001E0;8.539999962E0;-4.887319946E1;4.963286978E1
3.591133344E0;-1.390799999E0;8.564399719E0;-4.897079849E1;4.973351357E1
3.601133344E0;-1.402999997E0;8.576600075E0;-4.889759827E1;4.966388622E1
3.611133344E0;-1.390799999E0;8.576600075E0;-4.888539886E1;4.965153186E1
3.621133344E0;-1.305400014E0;8.515600204E0;-4.899519730E1;4.974684788E1
3.631133344E0;-1.293200016E0;8.466799736E0;-4.910499954E1;4.984636440E1
3.641133344E0;-1.256600022E0;8.491199493E0;-4.903179932E1;4.977747339E1
3.651133344E0;-1.171200037E0;8.454599380E0;-4.893420029E1;4.967300995E1
3.661133344E0;-1.195600033E0;8.466799736E0;-4.883659744E1;4.957952609E1
3.671133344E0;-1.158999920E0;8.454599380E0;-4.878779984E1;4.952850638E1
3.681133344E0;-1.183400035E0;8.503399849E0;-4.879999924E1;4.954945176E1
3.691133344E0;-1.097999930E0;8.515600204E0;-4.889759827E1;4.964570643E1
3.701133344E0;-1.171200037E0;8.613200188E0;-4.875119781E1;4.952007891E1
3.711133344E0;-1.158999920E0;8.710800171E0;-4.864139938E1;4.942880794E1
3.721133344E0;-1.171200037E0;8.710800171E0;-4.871459961E1;4.950113094E1
3.731133344E0;-1.256600022E0;8.735199928E0;-4.878779984E1;4.957955399E1
3.741133344E0;-1.256600022E0;8.735199928E0;-4.900740051E1;4.979566313E1
3.751133344E0;-1.232200027E0;8.722999573E0;-4.903179932E1;4.981692868E1
3.761133344E0;-1.183400035E0;8.722999573E0;-4.910499954E1;4.988779547E1
3.771133344E0;-1.122399926E0;8.698599815E0;-4.911719894E1;4.989413445E1
3.781133344E0;-1.171200037E0;8.637599945E0;-4.905619812E1;4.982459650E1
3.791133344E0;-1.220000029E0;8.576600075E0;-4.909280014E1;4.985127375E1
3.801133344E0;-1.281000018E0;8.539999962E0;-4.897079849E1;4.972636791E1
3.811133344E0;-1.342000008E0;8.503399849E0;-4.875119781E1;4.950543467E1
3.821133344E0;-1.390799999E0;8.442399979E0;-4.844619751E1;4.919596015E1
3.831133344E0;-1.463999987E0;8.466799736E0;-4.836079788E1;4.911819180E1
3.841133344E0;-1.463999987E0;8.491199493E0;-4.831200027E1;4.907436332E1
3.851133344E0;-1.585999966E0;8.515600204E0;-4.816559982E1;4.893828613E1
3.861133344E0;-1.573799968E0;8.527799606E0;-4.814119720E1;4.891600025E1
3.871133344E0;-1.512799978E0;8.564399719E0;-4.811679840E1;4.889645994E1
3.881133344E0;-1.537199974E0;8.588799477E0;-4.823880005E1;4.902154924E1
3.891133344E0;-1.537199974E0;8.600999832E0;-4.833639908E1;4.911972779E1
3.901133344E0;-1.537199974E0;8.625399590E0;-4.839739990E1;4.918403012E1
3.911133344E0;-1.524999976E0;8.637599945E0;-4.851939774E1;4.930583854E1
3.921133344E0;-1.488399982E0;8.649800301E0;-4.866579819E1;4.945092813E1
3.931133344E0;-1.476199985E0;8.649800301E0;-4.869020081E1;4.947457798E1
3.941133344E0;-1.439599991E0;8.686399460E0;-4.882439804E1;4.961197263E1
3.951133344E0;-1.463999987E0;8.649800301E0;-4.882439804E1;4.960629179E1
3.961133344E0;-1.451799989E0;8.661999702E0;-4.870240021E1;4.948799600E1
3.971133344E0;-1.354200006E0;8.698599815E0;-4.886100006E1;4.964772727E1
3.981133344E0;-1.244400024E0;8.686399460E0;-4.893420029E1;4.971476667E1
3.991133344E0;-1.134599924E0;8.686399460E0;-4.894639969E1;4.972414801E1
4.001133344E0;-1.134599924E0;8.637599945E0;-4.881219864E1;4.958352736E1
4.011133344E0;-1.183400035E0;8.637599945E0;-4.883659744E1;4.960868692E1
4.021133344E0;-1.207800031E0;8.539999962E0;-4.872679901E1;4.948425327E1
4.031133344E0;-1.256600022E0;8.527799606E0;-4.869020081E1;4.944732616E1
4.041133344E0;-1.134599924E0;8.491199493E0;-4.884880066E1;4.959428507E1
4.051133344E0;-1.171200037E0;8.454599380E0;-4.882439804E1;4.956484444E1
4.061133344E0;-1.268800020E0;8.503399849E0;-4.884880066E1;4.959962690E1
4.071133344E0;-1.293200016E0;8.503399849E0;-4.894639969E1;4.969638033E1
4.081133344E0;-1.268800020E0;8.539999962E0;-4.905619812E1;4.981015988E1
4.091133344E0;-1.134599924E0;8.454599380E0;-4.919039917E1;4.992457249E1
4.101133344E0;-1.122399926E0;8.503399849E0;-4.933679962E1;5.007681487E1
4.111133344E0;-1.097999930E0;8.515600204E0;-4.931240082E1;5.005430976E1
4.121133344E0;-1.183400035E0;8.515600204E0;-4.911719894E1;4.986396609E1
4.131133344E0;-1.256600022E0;8.515600204E0;-4.897079849E1;4.972156067E1
4.141133344E0;-1.256600022E0;8.466799736E0;-4.887319946E1;4.961708745E1
4.151133344E0;-1.317600012E0;8.430199623E0;-4.865359879E1;4.939612343E1
4.161133344E0;-1.366400003E0;8.381400108E0;-4.849499893E1;4.923291417E1
4.171133344E0;-1.476199985E0;8.418000221E0;-4.831200027E1;4.906211639E1
4.181133344E0;-1.439599991E0;8.442399979E0;-4.827539825E1;4.902918154E1
4.191133344E0;-1.390799999E0;8.418000221E0;-4.837299728E1;4.911968972E1
4.201133344E0;-1.402999997E0;8.405799866E0;-4.843399811E1;4.917802409E1
4.211133344E0;-1.427399993E0;8.405799866E0;-4.839739990E1;4.914268266E1
4.221133344E0;-1.439599991E0;8.466799736E0;-4.831200027E1;4.906942547E1
4.231133344E0;-1.512799978E0;8.527799606E0;-4.836079788E1;4.913022188E1
4.241133344E0;-1.561599970E0;8.515600204E0;-4.838520050E1;4.915365367E1
4.251133344E0;-1.524999976E0;8.515600204E0;-4.837299728E1;4.914049184E1
4.261133344E0;-1.537199974E0;8.491199493E0;-4.838520050E1;4.914866305E1
4.271133344E0;-1.585999966E0;8.552199364E0;-4.831200027E1;4.908874495E1
4.281133344E0;-1.561599970E0;8.600999832E0;-4.826319885E1;4.904846742E1
4.291133344E0;-1.463999987E0;8.588799477E0;-4.828759766E1;4.906732986E1
4.301133344E0;-1.451799989E0;8.539999962E0;-4.832419968E1;4.909447624E1
4.311133344E0;-1.366400003E0;8.552199364E0;-4.826319885E1;4.903410575E1
4.321133344E0;-1.281000018E0;8.564399719E0;-4.821439743E1;4.898589617E1
4.331133344E0;-1.281000018E0;8.600999832E0;-4.818999863E1;4.896829716E1
4.341133344E0;-1.244400024E0;8.564399719E0;-4.817779922E1;4.894893065E1
4.351133344E0;-1.171200037E0;8.527799606E0;-4.834859848E1;4.910887955E1
4.361133344E0;-1.073599935E0;8.552199364E0;-4.850719833E1;4.926703787E1
4.371133344E0;-1.097999930E0;8.539999962E0;-4.859259796E1;4.934954691E1
4.381133344E0;-1.085799932E0;8.552199364E0;-4.860479736E1;4.936340144E1
4.391133344E0;-1.146799922E0;8.466799736E0;-4.867799759E1;4.942215391E1
4.401133344E0;-1.158999920E0;8.430199623E0;-4.872679901E1;4.946425465E1
4.411133344E0;-1.085799932E0;8.405799866E0;-4.886100006E1;4.959066202E1
4.421133344E0;-1.036999941E0;8.430199623E0;-4.892200089E1;4.965385992E1
4.431133344E0;-1.024799943E0;8.454599380E0;-4.884880066E1;4.958564098E1
4.441133344E0;-1.012599945E0;8.442399979E0;-4.882439804E1;4.955927078E1
4.451133344E0;-9.271999598E-1;8.454599380E0;-4.878779984E1;4.952362429E1
4.461133344E0;-8.295999765E-1;8.454599380E0;-4.879999924E1;4.953391174E1
4.471133344E0;-8.173999786E-1;8.491199493E0;-4.865359879E1;4.939576183E1
4.481133344E0;-8.051999807E-1;8.527799606E0;-4.862919998E1;4.937783717E1
4.491133344E0;-8.661999702E-1;8.552199364E0;-4.856819916E1;4.932302085E1
4.501133344E0;-1.000399947E0;8.600999832E0;-4.843399811E1;4.920193259E1
4.511133344E0;-1.085799932E0;8.539999962E0;-4.831200027E1;4.907300614E1
4.521133344E0;-1.207800031E0;8.466799736E0;-4.818999863E1;4.894304288E1
4.531133344E0;-1.305400014E0;8.442399979E0;-4.810459900E1;4.885724748E1
4.541133344E0;-1.329800010E0;8.430199623E0;-4.805579758E1;4.880774851E1
4.551133344E0;-1.329800010E0;8.405799866E0;-4.814119720E1;4.888763348E1
4.561133344E0;-1.329800010E0;8.381400108E0;-4.815340042E1;4.889546204E1
4.571133344E0;-1.317600012E0;8.405799866E0;-4.808020020E1;4.882723822E1
4.581133344E0;-1.256600022E0;8.356999397E0;-4.811679840E1;4.885329846E1
4.591133344E0;-1.256600022E0;8.332599640E0;-4.803139877E1;4.876501336E1
4.601133344E0;-1.134599924E0;8.369199753E0;-4.815340042E1;4.888845256E1
4.611133344E0;-1.085799932E0;8.418000221E0;-4.828759766E1;4.902788774E1
4.621133344E0;-1.061399937E0;8.454599380E0;-4.843399811E1;4.917783030E1
4.631133344E0;-9.027999640E-1;8.491199493E0;-4.850719833E1;4.925305886E1
4.641133344E0;-8.783999681E-1;8.430199623E0;-4.850719833E1;4.924213787E1
4.651133344E0;-8.783999681E-1;8.442399979E0;-4.861700058E1;4.935239051E1
4.661133344E0;-9.271999598E-1;8.442399979E0;-4.853160095E1;4.926915981E1
4.671133344E0;-9.027999640E-1;8.552199364E0;-4.873899841E1;4.949186931E1
4.681133344E0;-1.036999941E0;8.588799477E0;-4.869020081E1;4.945279062E1
4.691133344E0;-1.158999920E0;8.552199364E0;-4.851939774E1;4.928098367E1
4.701133344E0;-1.256600022E0;8.503399849E0;-4.844619751E1;4.920285465E1
4.711133344E0;-1.451799989E0;8.527799606E0;-4.844619751E1;4.921244906E1
4.721133344E0;-1.500599980E0;8.600999832E0;-4.843399811E1;4.921464387E1
4.731133344E0;-1.549399972E0;8.564399719E0;-4.839739990E1;4.917375215E1
4.741133344E0;-1.524999976E0;8.600999832E0;-4.844619751E1;4.922739965E1
4.751133344E0;-1.537199974E0;8.588799477E0;-4.840959930E1;4.918963067E1
4.761133344E0;-1.512799978E0;8.503399849E0;-4.840959930E1;4.917403459E1
4.771133344E0;-1.402999997E0;8.564399719E0;-4.858039856E1;4.934949317E1
4.781133344E0;-1.329800010E0;8.564399719E0;-4.860479736E1;4.937148608E1
4.791133344E0;-1.232200027E0;8.552199364E0;-4.849499893E1;4.925873884E1
4.801133344E0;-1.207800031E0;8.527799606E0;-4.840959930E1;4.916982257E1
4.811133344E0;-1.134599924E0;8.491199493E0;-4.844619751E1;4.919778287E1
4.821133344E0;-1.146799922E0;8.491199493E0;-4.847060013E1;4.922209560E1
4.831133344E0;-1.146799922E0;8.503399849E0;-4.836079788E1;4.911608424E1
4.841133344E0;-1.110199928E0;8.515600204E0;-4.832419968E1;4.908132298E1
4.851133344E0;-1.073599935E0;8.515600204E0;-4.828759766E1;4.904447116E1
4.861133344E0;-1.036999941E0;8.576600075E0;-4.834859848E1;4.911436055E1
4.871133344E0;-1.024799943E0;8.576600075E0;-4.849499893E1;4.925822982E1
4.881133344E0;-1.000399947E0;8.600999832E0;-4.853160095E1;4.929801506E1
4.891133344E0;-1.073599935E0;8.637599945E0;-4.842179871E1;4.919787942E1
4.901133344E0;-1.049199939E0;8.600999832E0;-4.834859848E1;4.911888632E1
4.911133344E0;-1.036999941E0;8.564399719E0;-4.834859848E1;4.911223154E1
4.921133344E0;-9.515999556E-1;8.576600075E0;-4.844619751E1;4.920871533E1
4.931133344E0;-1.012599945E0;8.564399719E0;-4.838520050E1;4.914775609E1
4.941133344E0;-1.097999930E0;8.515600204E0;-4.821439743E1;4.897294325E1
4.951133344E0;-1.183400035E0;8.466799736E0;-4.801919937E1;4.877428258E1
4.961133344E0;-1.171200037E0;8.442399979E0;-4.804359818E1;4.879378190E1
4.971133344E0;-1.122399926E0;8.491199493E0;-4.814119720E1;4.889718927E1
4.981133344E0;-1.134599924E0;8.503399849E0;-4.826319885E1;4.901970511E1
4.991133344E0;-1.085799932E0;8.539999962E0;-4.843399811E1;4.919311673E1
5.001133344E0;-1.220000029E0;8.564399719E0;-4.842179871E1;4.918849390E1
5.011133344E0;-1.195600033E0;8.564399719E0;-4.853160095E1;4.929599064E1
5.021133344E0;-1.195600033E0;8.539999962E0;-4.867799759E1;4.943590303E1
5.031133344E0;-1.085799932E0;8.588799477E0;-4.895859909E1;4.971811403E1
5.041133344E0;-1.024799943E0;8.649800301E0;-4.914159775E1;4.990757347E1
5.051133344E0;-1.036999941E0;8.613200188E0;-4.919039917E1;4.994955412E1
5.061133344E0;-1.024799943E0;8.600999832E0;-4.914159775E1;4.989913869E1
5.071133344E0;-1.024799943E0;8.564399719E0;-4.915379715E1;4.990485880E1
5.081133344E0;-9.515999556E-1;8.527799606E0;-4.912939835E1;4.987310588E1
5.091133344E0;-1.024799943E0;8.527799606E0;-4.901959991E1;4.976640189E1
5.101133344E0;-9.637999535E-1;8.576600075E0;-4.901959991E1;4.977356884E1
5.111133344E0;-9.271999598E-1;8.576600075E0;-4.892200089E1;4.967675452E1
5.121133344E0;-9.393999577E-1;8.515600204E0;-4.898299789E1;4.972657239E1
5.131133344E0;-8.295999765E-1;8.503399849E0;-4.905619812E1;4.979464448E1
5.141133344E0;-7.685999870E-1;8.539999962E0;-4.917819977E1;4.992011296E1
5.151133344E0;-7.319999933E-1;8.564399719E0;-4.911719894E1;4.986365408E1
5.161133344E0;-7.075999975E-1;8.539999962E0;-4.908060074E1;4.982306359E1
5.171133344E0;-6.344000101E-1;8.527799606E0;-4.912939835E1;4.986806204E1
5.181133344E0;-6.953999996E-1;8.454599380E0;-4.894639969E1;4.967608956E1
5.191133344E0;-8.539999723E-1;8.454599380E0;-4.884880066E1;4.958240507E1
5.201133344E0;-9.393999577E-1;8.418000221E0;-4.864139938E1;4.937338285E1
5.211133344E0;-9.759999514E-1;8.356999397E0;-4.851939774E1;4.924351705E1
5.221133344E0;-9.759999514E-1;8.283800125E0;-4.850719833E1;4.921912444E1
5.231133344E0;-9.515999556E-1;8.210599899E0;-4.845840073E1;4.915827595E1
5.241133344E0;-9.882000089E-1;8.198399544E0;-4.845840073E1;4.915696182E1
5.251133344E0;-9.515999556E-1;8.186200142E0;-4.836079788E1;4.905798800E1
5.261133344E0;-9.637999535E-1;8.186200142E0;-4.844619751E1;4.914241382E1
5.271133344E0;-9.393999577E-1;8.173999786E0;-4.843399811E1;4.912788330E1
5.281133344E0;-7.929999828E-1;8.125200272E0;-4.853160095E1;4.921345364E1
5.291133344E0;-8.539999723E-1;8.198399544E0;-4.864139938E1;4.933486399E1
5.301133344E0;-8.905999660E-1;8.210599899E0;-4.867799759E1;4.937362219E1
5.311133344E0;-9.637999535E-1;8.247200012E0;-4.887319946E1;4.957352967E1
5.321133344E0;-9.515999556E-1;8.283800125E0;-4.900740051E1;4.971169070E1
5.331133344E0;-9.882000089E-1;8.332599640E0;-4.900740051E1;4.972055974E1
5.341133344E0;-1.036999941E0;8.356999397E0;-4.900740051E1;4.972564844E1
5.351133344E0;-9.393999577E-1;8.356999397E0;-4.915379715E1;4.986800262E1
5.361133344E0;-1.012599945E0;8.442399979E0;-4.920259857E1;4.993190545E1
5.371133344E0;-9.882000089E-1;8.466799736E0;-4.926359940E1;4.999565444E1
5.381133344E0;-1.036999941E0;8.491199493E0;-4.911719894E1;4.985654490E1
5.391133344E0;-1.049199939E0;8.527799606E0;-4.899519730E1;4.974287431E1
5.401133344E0;-1.085799932E0;8.491199493E0;-4.878779984E1;4.953310855E1
5.411133344E0;-1.012599945E0;8.491199493E0;-4.892200089E1;4.966374934E1
5.421133344E0;-8.905999660E-1;8.539999962E0;-4.911719894E1;4.986204969E1
5.431133344E0;-9.027999640E-1;8.503399849E0;-4.903179932E1;4.977188163E1
5.441133344E0;-8.783999681E-1;8.503399849E0;-4.900740051E1;4.974740898E1
5.451133344E0;-8.539999723E-1;8.479000092E0;-4.904399872E1;4.977887673E1
5.461133344E0;-7.807999849E-1;8.466799736E0;-4.915379715E1;4.988378615E1
5.471133344E0;-8.295999765E-1;8.393599510E0;-4.897079849E1;4.969184897E1
5.481133344E0;-8.173999786E-1;8.356999397E0;-4.895859909E1;4.967345374E1
5.491133344E0;-9.393999577E-1;8.356999397E0;-4.882439804E1;4.954335228E1
5.501133344E0;-9.393999577E-1;8.332599640E0;-4.870240021E1;4.941900925E1
5.511133344E0;-9.515999556E-1;8.356999397E0;-4.876339722E1;4.948347087E1
5.521133344E0;-9.149999619E-1;8.369199753E0;-4.879999924E1;4.952091129E1
5.531133344E0;-9.393999577E-1;8.369199753E0;-4.860479736E1;4.932902091E1
5.541133344E0;-9.759999514E-1;8.393599510E0;-4.838520050E1;4.911753980E1
5.551133344E0;-9.759999514E-1;8.418000221E0;-4.844619751E1;4.918179904E1
5.561133344E0;-9.637999535E-1;8.418000221E0;-4.845840073E1;4.919357925E1
5.571133344E0;-8.905999660E-1;8.405799866E0;-4.859259796E1;4.932231966E1
5.581133344E0;-8.417999744E-1;8.418000221E0;-4.860479736E1;4.933556204E1
5.591133344E0;-8.051999807E-1;8.405799866E0;-4.860479736E1;4.933287084E1
5.601133344E0;-8.173999786E-1;8.320400238E0;-4.847060013E1;4.918634241E1
5.611133344E0;-8.051999807E-1;8.308199883E0;-4.853160095E1;4.924419583E1
5.621133344E0;-7.441999912E-1;8.320400238E0;-4.883659744E1;4.954589936E1
5.631133344E0;-7.075999975E-1;8.320400238E0;-4.889759827E1;4.960549238E1
5.641133344E0;-8.173999786E-1;8.405799866E0;-4.894639969E1;4.966966536E1
5.651133344E0;-9.149999619E-1;8.369199753E0;-4.882439804E1;4.954495508E1
5.661133344E0;-1.097999930E0;8.332599640E0;-4.875119781E1;4.947036597E1
5.671133344E0;-1.195600033E0;8.320400238E0;-4.864139938E1;4.936237690E1
5.681133344E0;-1.329800010E0;8.369199753E0;-4.862919998E1;4.936203970E1
5.691133344E0;-1.427399993E0;8.393599510E0;-4.854380035E1;4.928479011E1
5.701133344E0;-1.512799978E0;8.405799866E0;-4.829980087E1;4.904912639E1
5.711133344E0;-1.549399972E0;8.430199623E0;-4.831200027E1;4.906646794E1
5.721133344E0;-1.512799978E0;8.442399979E0;-4.838520050E1;4.913949846E1
5.731133344E0;-1.439599991E0;8.418000221E0;-4.837299728E1;4.912109569E1
5.741133344E0;-1.402999997E0;8.454599380E0;-4.833639908E1;4.909028555E1
5.751133344E0;-1.402999997E0;8.491199493E0;-4.822660065E1;4.898850771E1
5.761133344E0;-1.305400014E0;8.479000092E0;-4.822660065E1;4.898369649E1
5.771133344E0;-1.207800031E0;8.454599380E0;-4.836079788E1;4.910912139E1
5.781133344E0;-1.195600033E0;8.466799736E0;-4.843399811E1;4.918300855E1
5.791133344E0;-1.158999920E0;8.466799736E0;-4.836079788E1;4.911004735E1
5.801133344E0;-1.122399926E0;8.418000221E0;-4.823880005E1;4.898065271E1
5.811133344E0;-1.158999920E0;8.418000221E0;-4.823880005E1;4.898150507E1
5.821133344E0;-1.110199928E0;8.369199753E0;-4.832419968E1;4.905613440E1
5.831133344E0;-1.122399926E0;8.356999397E0;-4.845840073E1;4.918654106E1
5.841133344E0;-1.085799932E0;8.332599640E0;-4.849499893E1;4.921764013E1
5.851133344E0;-1.146799922E0;8.332599640E0;-4.829980087E1;4.902670835E1
5.861133344E0;-1.085799932E0;8.259399414E0;-4.814119720E1;4.885664242E1
5.871133344E0;-1.097999930E0;8.247200012E0;-4.821439743E1;4.892698674E1
5.881133344E0;-1.049199939E0;8.210599899E0;-4.823880005E1;4.894381065E1
5.891133344E0;-1.061399937E0;8.222800255E0;-4.822660065E1;4.893409878E1
5.901133344E0;-1.073599935E0;8.259399414E0;-4.818999863E1;4.890446056E1
5.911133344E0;-1.110199928E0;8.271599770E0;-4.806800079E1;4.878713567E1
5.921133344E0;-1.122399926E0;8.283800125E0;-4.808020020E1;4.880150384E1
5.931133344E0;-1.195600033E0;8.344799995E0;-4.814119720E1;4.887371497E1
5.941133344E0;-1.268800020E0;8.393599510E0;-4.821439743E1;4.895600562E1
5.951133344E0;-1.232200027E0;8.369199753E0;-4.808020020E1;4.881872051E1
5.961133344E0;-1.317600012E0;8.405799866E0;-4.803139877E1;4.877918418E1
5.971133344E0;-1.329800010E0;8.442399979E0;-4.804359818E1;4.879784638E1
5.981133344E0;-1.342000008E0;8.515600204E0;-4.793379974E1;4.870282917E1
5.991133344E0;-1.220000029E0;8.552199364E0;-4.811679840E1;4.888614121E1
6.001133344E0;-1.220000029E0;8.588799477E0;-4.808020020E1;4.885654027E1
6.011133344E0;-1.195600033E0;8.491199493E0;-4.814119720E1;4.889892429E1
6.021133344E0;-1.220000029E0;8.454599380E0;-4.818999863E1;4.894123638E1
6.031133344E0;-1.207800031E0;8.442399979E0;-4.822660065E1;4.897487017E1
6.041133344E0;-1.158999920E0;8.418000221E0;-4.820219803E1;4.894545845E1
6.051133344E0;-1.122399926E0;8.418000221E0;-4.811679840E1;4.886050345E1
6.061133344E0;-1.122399926E0;8.332599640E0;-4.810459900E1;4.883384526E1
6.071133344E0;-1.220000029E0;8.259399414E0;-4.788499832E1;4.860739803E1
6.081133344E0;-1.293200016E0;8.259399414E0;-4.788499832E1;4.860929036E1
6.091133344E0;-1.268800020E0;8.320400238E0;-4.784840012E1;4.858300430E1
6.101133344E0;-1.244400024E0;8.369199753E0;-4.786059952E1;4.860276764E1
6.111133344E0;-1.146799922E0;8.381400108E0;-4.800699997E1;4.874664157E1
6.121133344E0;-1.073599935E0;8.454599380E0;-4.825099945E1;4.899787562E1
6.131133344E0;-1.000399947E0;8.430199623E0;-4.838520050E1;4.912429840E1
6.141133344E0;-9.759999514E-1;8.405799866E0;-4.849499893E1;4.922778655E1
6.151133344E0;-9.637999535E-1;8.405799866E0;-4.865359879E1;4.938379346E1
6.161133344E0;-9.149999619E-1;8.344799995E0;-4.866579819E1;4.938454035E1
6.171133344E0;-8.905999660E-1;8.308199883E0;-4.866579819E1;4.937792287E1
6.181133344E0;-8.905999660E-1;8.259399414E0;-4.853160095E1;4.923745666E1
6.191133344E0;-1.024799943E0;8.247200012E0;-4.850719833E1;4.921396970E1
6.201133344E0;-1.146799922E0;8.173999786E0;-4.827539825E1;4.897594817E1
6.211133344E0;-1.268800020E0;8.222800255E0;-4.815340042E1;4.886690362E1
6.221133344E0;-1.305400014E0;8.210599899E0;-4.818999863E1;4.890188123E1
6.231133344E0;-1.305400014E0;8.222800255E0;-4.814119720E1;4.885584286E1
6.241133344E0;-1.354200006E0;8.295999527E0;-4.805579758E1;4.878541941E1
6.251133344E0;-1.366400003E0;8.369199753E0;-4.815340042E1;4.889438133E1
6.261133344E0;-1.390799999E0;8.430199623E0;-4.827539825E1;4.902567355E1
6.271133344E0;-1.232200027E0;8.466799736E0;-4.834859848E1;4.909981660E1
6.281133344E0;-1.183400035E0;8.564399719E0;-4.850719833E1;4.927167207E1
6.291133344E0;-1.122399926E0;8.552199364E0;-4.869020081E1;4.944831190E1
6.301133344E0;-1.122399926E0;8.649800301E0;-4.875119781E1;4.952532802E1
6.311133344E0;-1.183400035E0;8.710800171E0;-4.876339722E1;4.954944383E1
6.321133344E0;-1.183400035E0;8.637599945E0;-4.887319946E1;4.964471970E1
6.331133344E0;-1.232200027E0;8.564399719E0;-4.879999924E1;4.956114592E1
6.341133344E0;-1.256600022E0;8.527799606E0;-4.878779984E1;4.954343370E1
6.351133344E0;-1.427399993E0;8.527799606E0;-4.872679901E1;4.948799631E1
6.361133344E0;-1.378600001E0;8.539999962E0;-4.876339722E1;4.952475185E1
6.371133344E0;-1.415199995E0;8.527799606E0;-4.878779984E1;4.954771004E1
6.381133344E0;-1.500599980E0;8.479000092E0;-4.876339722E1;4.951781650E1
6.391133344E0;-1.585999966E0;8.454599380E0;-4.878779984E1;4.954033770E1
6.401133344E0;-1.598199964E0;8.479000092E0;-4.877560043E1;4.953288689E1
6.411133344E0;-1.549399972E0;8.466799736E0;-4.872679901E1;4.948119117E1
6.421133344E0;-1.524999976E0;8.430199623E0;-4.865359879E1;4.940209070E1
6.431133344E0;-1.451799989E0;8.381400108E0;-4.864139938E1;4.937956384E1
6.441133344E0;-1.512799978E0;8.393599510E0;-4.865359879E1;4.939548311E1
6.451133344E0;-1.427399993E0;8.369199753E0;-4.878779984E1;4.952100956E1
6.461133344E0;-1.256600022E0;8.369199753E0;-4.887319946E1;4.960052594E1
6.471133344E0;-1.073599935E0;8.344799995E0;-4.897079849E1;4.968830253E1
6.481133344E0;-9.515999556E-1;8.381400108E0;-4.908060074E1;4.980018854E1
6.491133344E0;-9.027999640E-1;8.405799866E0;-4.912939835E1;4.985148244E1
6.501133344E0;-8.783999681E-1;8.405799866E0;-4.908060074E1;4.980295600E1
6.511133344E0;-8.905999660E-1;8.442399979E0;-4.901959991E1;4.974925589E1
6.521133344E0;-8.905999660E-1;8.405799866E0;-4.890979767E1;4.963485618E1
6.531133344E0;-1.073599935E0;8.430199623E0;-4.864139938E1;4.937819981E1
6.541133344E0;-1.171200037E0;8.466799736E0;-4.862919998E1;4.937466454E1
6.551133344E0;-1.281000018E0;8.503399849E0;-4.848279953E1;4.923952295E1
6.561133344E0;-1.463999987E0;8.503399849E0;-4.838520050E1;4.914853744E1
6.571133344E0;-1.598199964E0;8.515600204E0;-4.840959930E1;4.917884703E1
6.581133344E0;-1.659199953E0;8.576600075E0;-4.853160095E1;4.931153318E1
