"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
3.292089800E0;-1.024799943E0;8.479000092E0;-4.950759888E1;5.023888936E1
3.302089800E0;-1.085799932E0;8.515600204E0;-4.937339783E1;5.011413794E1
3.312089800E0;-1.220000029E0;8.539999962E0;-4.917819977E1;4.992910305E1
3.322089800E0;-1.268800020E0;8.552199364E0;-4.901959991E1;4.977621062E1
3.332089800E0;-1.293200016E0;8.527799606E0;-4.901959991E1;4.977265221E1
3.342089800E0;-1.329800010E0;8.552199364E0;-4.906839752E1;4.982585792E1
3.352089800E0;-1.500599980E0;8.600999832E0;-4.888539886E1;4.965894905E1
3.362089800E0;-1.585999966E0;8.564399719E0;-4.875119781E1;4.952316253E1
3.372089800E0;-1.683599949E0;8.552199364E0;-4.870240021E1;4.947624085E1
3.382089800E0;-1.646999955E0;8.503399849E0;-4.866579819E1;4.943056070E1
3.392089800E0;-1.598199964E0;8.454599380E0;-4.865359879E1;4.940857384E1
3.402089800E0;-1.561599970E0;8.430199623E0;-4.859259796E1;4.934315998E1
3.412089800E0;-1.610399961E0;8.430199623E0;-4.858039856E1;4.933271509E1
3.422089800E0;-1.537199974E0;8.344799995E0;-4.861700058E1;4.935191401E1
3.432089800E0;-1.463999987E0;8.308199883E0;-4.869020081E1;4.941563655E1
3.442089800E0;-1.390799999E0;8.308199883E0;-4.867799759E1;4.940149754E1
3.452089800E0;-1.244400024E0;8.295999527E0;-4.875119781E1;4.946768064E1
3.462089800E0;-1.220000029E0;8.283800125E0;-4.881219864E1;4.952514998E1
3.472089800E0;-1.268800020E0;8.332599640E0;-4.883659744E1;4.955860490E1
3.482089800E0;-1.281000018E0;8.344799995E0;-4.883659744E1;4.956097152E1
3.492089800E0;-1.268800020E0;8.344799995E0;-4.884880066E1;4.957268266E1
3.502089800E0;-1.207800031E0;8.356999397E0;-4.886100006E1;4.958523517E1
3.512089800E0;-1.256600022E0;8.332599640E0;-4.877560043E1;4.949818641E1
3.522089800E0;-1.293200016E0;8.320400238E0;-4.872679901E1;4.944898754E1
3.532089800E0;-1.390799999E0;8.308199883E0;-4.867799759E1;4.940149754E1
3.542089800E0;-1.463999987E0;8.356999397E0;-4.854380035E1;4.927964375E1
3.552089800E0;-1.427399993E0;8.356999397E0;-4.851939774E1;4.925453143E1
3.562089800E0;-1.402999997E0;8.344799995E0;-4.860479736E1;4.933589386E1
3.572089800E0;-1.390799999E0;8.332599640E0;-4.851939774E1;4.924935023E1
3.582089800E0;-1.500599980E0;8.320400238E0;-4.842179871E1;4.915436349E1
3.592089800E0;-1.463999987E0;8.356999397E0;-4.836079788E1;4.909938397E1
3.602089800E0;-1.537199974E0;8.356999397E0;-4.831200027E1;4.905356045E1
3.612089800E0;-1.561599970E0;8.381400108E0;-4.826319885E1;4.901043589E1
3.622089800E0;-1.500599980E0;8.344799995E0;-4.829980087E1;4.903833451E1
3.632089800E0;-1.500599980E0;8.344799995E0;-4.828759766E1;4.902631512E1
3.642089800E0;-1.488399982E0;8.320400238E0;-4.810459900E1;4.884154829E1
3.652089800E0;-1.415199995E0;8.344799995E0;-4.805579758E1;4.879547273E1
3.662089800E0;-1.427399993E0;8.344799995E0;-4.804359818E1;4.878381374E1
3.672089800E0;-1.427399993E0;8.332599640E0;-4.805579758E1;4.879374313E1
3.682089800E0;-1.366400003E0;8.332599640E0;-4.804359818E1;4.877998146E1
3.692089800E0;-1.207800031E0;8.283800125E0;-4.812899780E1;4.885161773E1
3.702089800E0;-1.097999930E0;8.308199883E0;-4.821439743E1;4.893730590E1
3.712089800E0;-9.637999535E-1;8.259399414E0;-4.831200027E1;4.902240263E1
3.722089800E0;-9.149999619E-1;8.247200012E0;-4.853160095E1;4.923585913E1
3.732089800E0;-8.417999744E-1;8.186200142E0;-4.870240021E1;4.939277565E1
3.742089800E0;-7.563999891E-1;8.222800255E0;-4.877560043E1;4.946964506E1
3.752089800E0;-7.563999891E-1;8.161799431E0;-4.870240021E1;4.938735564E1
3.762089800E0;-7.441999912E-1;8.186200142E0;-4.871459961E1;4.940323797E1
3.772089800E0;-8.417999744E-1;8.210599899E0;-4.864139938E1;4.933668323E1
3.782089800E0;-8.661999702E-1;8.222800255E0;-4.866579819E1;4.936319134E1
3.792089800E0;-9.027999640E-1;8.271599770E0;-4.854380035E1;4.925175087E1
3.802089800E0;-8.783999681E-1;8.295999527E0;-4.860479736E1;4.931553023E1
3.812089800E0;-8.905999660E-1;8.369199753E0;-4.855599976E1;4.928003435E1
3.822089800E0;-8.417999744E-1;8.418000221E0;-4.865359879E1;4.938364132E1
3.832089800E0;-8.295999765E-1;8.479000092E0;-4.881219864E1;4.955010005E1
3.842089800E0;-8.539999723E-1;8.466799736E0;-4.887319946E1;4.960852386E1
3.852089800E0;-8.905999660E-1;8.515600204E0;-4.893420029E1;4.967760635E1
3.862089800E0;-1.012599945E0;8.503399849E0;-4.882439804E1;4.956969852E1
3.872089800E0;-1.110199928E0;8.491199493E0;-4.878779984E1;4.953364943E1
3.882089800E0;-1.195600033E0;8.515600204E0;-4.866579819E1;4.941968049E1
3.892089800E0;-1.329800010E0;8.479000092E0;-4.864139938E1;4.939278839E1
3.902089800E0;-1.402999997E0;8.393599510E0;-4.856819916E1;4.930812196E1
3.912089800E0;-1.488399982E0;8.381400108E0;-4.848279953E1;4.922443552E1
3.922089800E0;-1.500599980E0;8.393599510E0;-4.844619751E1;4.919083620E1
3.932089800E0;-1.537199974E0;8.369199753E0;-4.836079788E1;4.910369905E1
3.942089800E0;-1.573799968E0;8.369199753E0;-4.829980087E1;4.904478683E1
3.952089800E0;-1.585999966E0;8.344799995E0;-4.843399811E1;4.917319652E1
3.962089800E0;-1.585999966E0;8.320400238E0;-4.839739990E1;4.913301103E1
3.972089800E0;-1.573799968E0;8.320400238E0;-4.834859848E1;4.908454830E1
3.982089800E0;-1.634799957E0;8.295999527E0;-4.829980087E1;4.903434453E1
3.992089800E0;-1.610399961E0;8.295999527E0;-4.831200027E1;4.904555400E1
4.002089800E0;-1.610399961E0;8.308199883E0;-4.839739990E1;4.913174015E1
4.012089800E0;-1.585999966E0;8.271599770E0;-4.838520050E1;4.911275177E1
4.022089800E0;-1.488399982E0;8.222800255E0;-4.834859848E1;4.906543339E1
4.032089800E0;-1.451799989E0;8.234999657E0;-4.833639908E1;4.905436187E1
4.042089800E0;-1.317600012E0;8.198399544E0;-4.840959930E1;4.911658711E1
4.052089800E0;-1.244400024E0;8.186200142E0;-4.849499893E1;4.919682231E1
4.062089800E0;-1.171200037E0;8.222800255E0;-4.842179871E1;4.912898069E1
4.072089800E0;-1.134599924E0;8.198399544E0;-4.832419968E1;4.902784256E1
4.082089800E0;-1.073599935E0;8.112999916E0;-4.828759766E1;4.897617249E1
4.092089800E0;-1.036999941E0;8.100799561E0;-4.828759766E1;4.897336429E1
4.102089800E0;-1.036999941E0;8.149600029E0;-4.843399811E1;4.912579284E1
4.112089800E0;-1.036999941E0;8.173999786E0;-4.837299728E1;4.906971069E1
4.122089800E0;-1.110199928E0;8.198399544E0;-4.836079788E1;4.906335772E1
4.132089800E0;-1.085799932E0;8.210599899E0;-4.844619751E1;4.914902812E1
4.142089800E0;-1.073599935E0;8.210599899E0;-4.859259796E1;4.929307400E1
4.152089800E0;-1.122399926E0;8.271599770E0;-4.855599976E1;4.926828855E1
4.162089800E0;-1.183400035E0;8.308199883E0;-4.847060013E1;4.919172387E1
4.172089800E0;-1.171200037E0;8.308199883E0;-4.838520050E1;4.910728584E1
4.182089800E0;-1.158999920E0;8.271599770E0;-4.823880005E1;4.895655700E1
4.192089800E0;-1.158999920E0;8.271599770E0;-4.816559982E1;4.888443157E1
4.202089800E0;-1.171200037E0;8.271599770E0;-4.804359818E1;4.876451987E1
4.212089800E0;-1.244400024E0;8.271599770E0;-4.786059952E1;4.858605644E1
4.222089800E0;-1.256600022E0;8.234999657E0;-4.771419907E1;4.843592732E1
4.232089800E0;-1.207800031E0;8.149600029E0;-4.773859787E1;4.844428231E1
4.242089800E0;-1.073599935E0;8.125200272E0;-4.784840012E1;4.854524580E1
4.252089800E0;-1.061399937E0;8.234999657E0;-4.803139877E1;4.874378994E1
4.262089800E0;-1.134599924E0;8.271599770E0;-4.817779922E1;4.889587935E1
4.272089800E0;-1.110199928E0;8.320400238E0;-4.833639908E1;4.905985202E1
4.282089800E0;-1.146799922E0;8.332599640E0;-4.842179871E1;4.914690180E1
4.292089800E0;-1.146799922E0;8.369199753E0;-4.836079788E1;4.909302829E1
4.302089800E0;-1.195600033E0;8.393599510E0;-4.840959930E1;4.914642690E1
4.312089800E0;-1.195600033E0;8.503399849E0;-4.851939774E1;4.927341296E1
4.322089800E0;-1.232200027E0;8.552199364E0;-4.855599976E1;4.931879503E1
4.332089800E0;-1.207800031E0;8.454599380E0;-4.848279953E1;4.922926855E1
4.342089800E0;-1.134599924E0;8.442399979E0;-4.840959930E1;4.915333904E1
4.352089800E0;-1.171200037E0;8.405799866E0;-4.832419968E1;4.906381004E1
4.362089800E0;-1.158999920E0;8.381400108E0;-4.822660065E1;4.896321230E1
4.372089800E0;-1.146799922E0;8.344799995E0;-4.826319885E1;4.899272600E1
4.382089800E0;-1.097999930E0;8.344799995E0;-4.831200027E1;4.903968456E1
4.392089800E0;-1.097999930E0;8.259399414E0;-4.825099945E1;4.896511238E1
4.402089800E0;-1.158999920E0;8.271599770E0;-4.809239960E1;4.881230933E1
4.412089800E0;-1.134599924E0;8.283800125E0;-4.801919937E1;4.874168821E1
4.422089800E0;-1.122399926E0;8.271599770E0;-4.800699997E1;4.872731462E1
4.432089800E0;-1.097999930E0;8.295999527E0;-4.804359818E1;4.876696154E1
4.442089800E0;-1.134599924E0;8.247200012E0;-4.800699997E1;4.872346120E1
4.452089800E0;-1.171200037E0;8.259399414E0;-4.811679840E1;4.883457460E1
4.462089800E0;-1.134599924E0;8.247200012E0;-4.808020020E1;4.879558664E1
4.472089800E0;-1.146799922E0;8.283800125E0;-4.816559982E1;4.888620972E1
4.482089800E0;-1.195600033E0;8.283800125E0;-4.817779922E1;4.889939818E1
4.492089800E0;-1.232200027E0;8.271599770E0;-4.823880005E1;4.895834464E1
4.502089800E0;-1.281000018E0;8.344799995E0;-4.828759766E1;4.902008502E1
4.512089800E0;-1.329800010E0;8.369199753E0;-4.837299728E1;4.910966034E1
4.522089800E0;-1.329800010E0;8.442399979E0;-4.849499893E1;4.924233348E1
4.532089800E0;-1.342000008E0;8.479000092E0;-4.854380035E1;4.929700761E1
4.542089800E0;-1.390799999E0;8.479000092E0;-4.854380035E1;4.929836022E1
4.552089800E0;-1.415199995E0;8.479000092E0;-4.854380035E1;4.929905462E1
4.562089800E0;-1.427399993E0;8.479000092E0;-4.858039856E1;4.933544403E1
4.572089800E0;-1.488399982E0;8.527799606E0;-4.860479736E1;4.936967721E1
4.582089800E0;-1.463999987E0;8.442399979E0;-4.866579819E1;4.941434333E1
4.592089800E0;-1.305400014E0;8.466799736E0;-4.869020081E1;4.943810698E1
4.602089800E0;-1.207800031E0;8.466799736E0;-4.867799759E1;4.942360699E1
4.612089800E0;-1.146799922E0;8.454599380E0;-4.862919998E1;4.937200109E1
4.622089800E0;-1.232200027E0;8.491199493E0;-4.859259796E1;4.934429412E1
4.632089800E0;-1.195600033E0;8.527799606E0;-4.862919998E1;4.938574609E1
4.642089800E0;-1.134599924E0;8.479000092E0;-4.869020081E1;4.943598299E1
4.652089800E0;-1.110199928E0;8.405799866E0;-4.858039856E1;4.931475580E1
4.662089800E0;-1.122399926E0;8.466799736E0;-4.838520050E1;4.913322813E1
4.672089800E0;-1.293200016E0;8.393599510E0;-4.827539825E1;4.901672118E1
4.682089800E0;-1.378600001E0;8.344799995E0;-4.814119720E1;4.887853407E1
4.692089800E0;-1.415199995E0;8.332599640E0;-4.801919937E1;4.875734320E1
4.702089800E0;-1.342000008E0;8.283800125E0;-4.794599915E1;4.867485123E1
4.712089800E0;-1.354200006E0;8.186200142E0;-4.794599915E1;4.865867409E1
4.722089800E0;-1.354200006E0;8.234999657E0;-4.782399750E1;4.854671785E1
4.732089800E0;-1.232200027E0;8.271599770E0;-4.797039795E1;4.869390885E1
4.742089800E0;-1.220000029E0;8.198399544E0;-4.795819855E1;4.866919933E1
4.752089800E0;-1.207800031E0;8.295999527E0;-4.790940094E1;4.863736308E1
4.762089800E0;-1.122399926E0;8.356999397E0;-4.790940094E1;4.864575952E1
4.772089800E0;-1.012599945E0;8.405799866E0;-4.809239960E1;4.883197445E1
4.782089800E0;-8.539999723E-1;8.479000092E0;-4.825099945E1;4.899777246E1
4.792089800E0;-8.295999765E-1;8.564399719E0;-4.831200027E1;4.907225845E1
4.802089800E0;-7.929999828E-1;8.600999832E0;-4.847060013E1;4.923418654E1
4.812089800E0;-8.173999786E-1;8.588799477E0;-4.848279953E1;4.924446638E1
4.822089800E0;-7.929999828E-1;8.674200058E0;-4.870240021E1;4.947518956E1
4.832089800E0;-7.563999891E-1;8.613200188E0;-4.878779984E1;4.954804508E1
4.842089800E0;-7.685999870E-1;8.613200188E0;-4.884880066E1;4.960829859E1
4.852089800E0;-8.417999744E-1;8.576600075E0;-4.872679901E1;4.948300353E1
4.862089800E0;-9.637999535E-1;8.539999962E0;-4.858039856E1;4.933473050E1
4.872089800E0;-1.000399947E0;8.515600204E0;-4.844619751E1;4.919908841E1
4.882089800E0;-1.000399947E0;8.515600204E0;-4.840959930E1;4.916305068E1
4.892089800E0;-1.146799922E0;8.539999962E0;-4.820219803E1;4.896630111E1
4.902089800E0;-1.244400024E0;8.625399590E0;-4.815340042E1;4.893563141E1
4.912089800E0;-1.268800020E0;8.613200188E0;-4.800699997E1;4.879005141E1
4.922089800E0;-1.244400024E0;8.613200188E0;-4.810459900E1;4.888545994E1
4.932089800E0;-1.195600033E0;8.625399590E0;-4.816559982E1;4.894641952E1
4.942089800E0;-1.183400035E0;8.661999702E0;-4.823880005E1;4.902461121E1
4.952089800E0;-1.171200037E0;8.698599815E0;-4.823880005E1;4.903079826E1
4.962089800E0;-1.281000018E0;8.661999702E0;-4.822660065E1;4.901506105E1
4.972089800E0;-1.195600033E0;8.686399460E0;-4.834859848E1;4.913725644E1
4.982089800E0;-1.183400035E0;8.613200188E0;-4.833639908E1;4.911206704E1
4.992089800E0;-1.158999920E0;8.637599945E0;-4.850719833E1;4.928386860E1
5.002089800E0;-1.256600022E0;8.649800301E0;-4.845840073E1;4.924037662E1
5.012089800E0;-1.378600001E0;8.674200058E0;-4.844619751E1;4.923592528E1
5.022089800E0;-1.439599991E0;8.722999573E0;-4.849499893E1;4.929430080E1
5.032089800E0;-1.537199974E0;8.698599815E0;-4.848279953E1;4.928093417E1
5.042089800E0;-1.500599980E0;8.674200058E0;-4.848279953E1;4.927550504E1
5.052089800E0;-1.427399993E0;8.600999832E0;-4.861700058E1;4.939258461E1
5.062089800E0;-1.378600001E0;8.625399590E0;-4.851939774E1;4.929939161E1
5.072089800E0;-1.439599991E0;8.649800301E0;-4.844619751E1;4.923337838E1
5.082089800E0;-1.427399993E0;8.686399460E0;-4.853160095E1;4.932349640E1
5.092089800E0;-1.342000008E0;8.674200058E0;-4.844619751E1;4.923491407E1
5.102089800E0;-1.256600022E0;8.674200058E0;-4.854380035E1;4.932870709E1
5.112089800E0;-1.207800031E0;8.686399460E0;-4.859259796E1;4.937765581E1
5.122089800E0;-1.061399937E0;8.771800041E0;-4.872679901E1;4.952142958E1
5.132089800E0;-1.036999941E0;8.820599556E0;-4.869020081E1;4.949357534E1
5.142089800E0;-9.637999535E-1;8.759599686E0;-4.884880066E1;4.963733295E1
5.152089800E0;-9.393999577E-1;8.722999573E0;-4.883659744E1;4.961840831E1
5.162089800E0;-8.295999765E-1;8.637599945E0;-4.888539886E1;4.964955781E1
5.172089800E0;-8.417999744E-1;8.649800301E0;-4.889759827E1;4.966389824E1
5.182089800E0;-9.515999556E-1;8.588799477E0;-4.864139938E1;4.940302372E1
5.192089800E0;-9.271999598E-1;8.479000092E0;-4.853160095E1;4.927544453E1
5.202089800E0;-9.515999556E-1;8.405799866E0;-4.848279953E1;4.921529096E1
5.212089800E0;-1.061399937E0;8.381400108E0;-4.847060013E1;4.920135683E1
5.222089800E0;-1.146799922E0;8.442399979E0;-4.842179871E1;4.916563696E1
5.232089800E0;-1.183400035E0;8.479000092E0;-4.842179871E1;4.917280212E1
5.242089800E0;-1.244400024E0;8.503399849E0;-4.820219803E1;4.896231444E1
5.252089800E0;-1.244400024E0;8.503399849E0;-4.821439743E1;4.897432450E1
5.262089800E0;-1.244400024E0;8.564399719E0;-4.834859848E1;4.911704846E1
5.272089800E0;-1.244400024E0;8.735199928E0;-4.843399811E1;4.923113265E1
5.282089800E0;-1.293200016E0;8.771800041E0;-4.828759766E1;4.909489719E1
5.292089800E0;-1.281000018E0;8.771800041E0;-4.823880005E1;4.904658262E1
5.302089800E0;-1.281000018E0;8.735199928E0;-4.817779922E1;4.898004713E1
5.312089800E0;-1.207800031E0;8.674200058E0;-4.815340042E1;4.894333969E1
5.322089800E0;-1.232200027E0;8.686399460E0;-4.829980087E1;4.909014786E1
5.332089800E0;-1.281000018E0;8.637599945E0;-4.832419968E1;4.910679554E1
5.342089800E0;-1.232200027E0;8.661999702E0;-4.826319885E1;4.904982079E1
5.352089800E0;-1.171200037E0;8.613200188E0;-4.820219803E1;4.897969806E1
5.362089800E0;-1.073599935E0;8.600999832E0;-4.832419968E1;4.909539784E1
5.372089800E0;-1.049199939E0;8.588799477E0;-4.827539825E1;4.904469771E1
5.382089800E0;-1.085799932E0;8.600999832E0;-4.828759766E1;4.905963970E1
5.392089800E0;-1.097999930E0;8.649800301E0;-4.818999863E1;4.897244753E1
5.402089800E0;-1.085799932E0;8.661999702E0;-4.816559982E1;4.895032387E1
5.412089800E0;-1.061399937E0;8.637599945E0;-4.814119720E1;4.892146330E1
5.422089800E0;-1.036999941E0;8.588799477E0;-4.820219803E1;4.897238753E1
5.432089800E0;-1.061399937E0;8.552199364E0;-4.832419968E1;4.908660671E1
5.442089800E0;-1.183400035E0;8.515600204E0;-4.820219803E1;4.896292247E1
5.452089800E0;-1.183400035E0;8.539999962E0;-4.820219803E1;4.896717196E1
5.462089800E0;-1.073599935E0;8.564399719E0;-4.817779922E1;4.894488633E1
5.472089800E0;-1.073599935E0;8.588799477E0;-4.825099945E1;4.902121012E1
5.482089800E0;-1.036999941E0;8.649800301E0;-4.832419968E1;4.910318410E1
5.492089800E0;-9.393999577E-1;8.722999573E0;-4.839739990E1;4.918619228E1
5.502089800E0;-1.024799943E0;8.759599686E0;-4.833639908E1;4.913438997E1
5.512089800E0;-1.024799943E0;8.735199928E0;-4.817779922E1;4.897401628E1
5.522089800E0;-1.036999941E0;8.808400154E0;-4.821439743E1;4.902337607E1
5.532089800E0;-1.158999920E0;8.869400024E0;-4.822660065E1;4.904910343E1
5.542089800E0;-1.317600012E0;8.832799911E0;-4.823880005E1;4.905849829E1
5.552089800E0;-1.354200006E0;8.771800041E0;-4.831200027E1;4.912054259E1
5.562089800E0;-1.488399982E0;8.637599945E0;-4.812899780E1;4.892058766E1
5.572089800E0;-1.573799968E0;8.613200188E0;-4.801919937E1;4.881093701E1
5.582089800E0;-1.561599970E0;8.576600075E0;-4.801919937E1;4.880409995E1
5.592089800E0;-1.573799968E0;8.625399590E0;-4.823880005E1;4.902913618E1
5.602089800E0;-1.488399982E0;8.600999832E0;-4.840959930E1;4.919026161E1
5.612089800E0;-1.305400014E0;8.564399719E0;-4.853160095E1;4.929877587E1
5.622089800E0;-1.183400035E0;8.564399719E0;-4.871459961E1;4.947586880E1
5.632089800E0;-1.134599924E0;8.576600075E0;-4.870240021E1;4.946482762E1
5.642089800E0;-1.110199928E0;8.661999702E0;-4.875119781E1;4.952718517E1
5.652089800E0;-1.061399937E0;8.710800171E0;-4.892200089E1;4.970278443E1
5.662089800E0;-9.637999535E-1;8.710800171E0;-4.910499954E1;4.988093754E1
5.672089800E0;-9.271999598E-1;8.722999573E0;-4.909280014E1;4.987036642E1
5.682089800E0;-1.036999941E0;8.698599815E0;-4.890979767E1;4.968812047E1
5.692089800E0;-1.097999930E0;8.674200058E0;-4.895859909E1;4.973320596E1
5.702089800E0;-1.097999930E0;8.698599815E0;-4.887319946E1;4.965340742E1
5.712089800E0;-1.134599924E0;8.661999702E0;-4.884880066E1;4.962381366E1
5.722089800E0;-1.073599935E0;8.674200058E0;-4.892200089E1;4.969664510E1
5.732089800E0;-1.073599935E0;8.637599945E0;-4.877560043E1;4.954613958E1
5.742089800E0;-1.158999920E0;8.674200058E0;-4.858039856E1;4.936233535E1
5.752089800E0;-1.220000029E0;8.613200188E0;-4.849499893E1;4.926906270E1
5.762089800E0;-1.158999920E0;8.637599945E0;-4.848279953E1;4.925985449E1
5.772089800E0;-1.232200027E0;8.649800301E0;-4.832419968E1;4.910769427E1
5.782089800E0;-1.281000018E0;8.637599945E0;-4.823880005E1;4.902275925E1
5.792089800E0;-1.293200016E0;8.686399460E0;-4.816559982E1;4.895968656E1
5.802089800E0;-1.354200006E0;8.637599945E0;-4.805579758E1;4.884466881E1
5.812089800E0;-1.402999997E0;8.613200188E0;-4.810459900E1;4.888975426E1
5.822089800E0;-1.378600001E0;8.588799477E0;-4.821439743E1;4.899281717E1
5.832089800E0;-1.317600012E0;8.674200058E0;-4.814119720E1;4.893416684E1
5.842089800E0;-1.232200027E0;8.698599815E0;-4.828759766E1;4.908030199E1
5.852089800E0;-1.158999920E0;8.735199928E0;-4.832419968E1;4.912102679E1
5.862089800E0;-1.183400035E0;8.747400284E0;-4.842179871E1;4.921979315E1
5.872089800E0;-1.158999920E0;8.796199799E0;-4.856819916E1;4.937191895E1
5.882089800E0;-1.122399926E0;8.893799782E0;-4.861700058E1;4.943654723E1
5.892089800E0;-1.085799932E0;8.930399895E0;-4.858039856E1;4.940633692E1
5.902089800E0;-1.110199928E0;8.881599426E0;-4.851939774E1;4.933809186E1
5.912089800E0;-1.146799922E0;8.820599556E0;-4.848279953E1;4.929198694E1
5.922089800E0;-1.293200016E0;8.747400284E0;-4.828759766E1;4.909054354E1
5.932089800E0;-1.317600012E0;8.710800171E0;-4.820219803E1;4.900067351E1
5.942089800E0;-1.268800020E0;8.674200058E0;-4.808020020E1;4.887286825E1
5.952089800E0;-1.256600022E0;8.649800301E0;-4.794599915E1;4.873619726E1
5.962089800E0;-1.281000018E0;8.576600075E0;-4.789719772E1;4.867587266E1
5.972089800E0;-1.244400024E0;8.588799477E0;-4.800699997E1;4.878512124E1
5.982089800E0;-1.134599924E0;8.625399590E0;-4.810459900E1;4.888493919E1
5.992089800E0;-1.073599935E0;8.661999702E0;-4.827539825E1;4.905809752E1
6.002089800E0;-1.000399947E0;8.686399460E0;-4.843399811E1;4.921693315E1
6.012089800E0;-9.027999640E-1;8.661999702E0;-4.855599976E1;4.933082605E1
6.022089800E0;-8.417999744E-1;8.722999573E0;-4.872679901E1;4.950858805E1
6.032089800E0;-7.685999870E-1;8.698599815E0;-4.886100006E1;4.963520637E1
6.042089800E0;-6.344000101E-1;8.698599815E0;-4.908060074E1;4.984950823E1
6.052089800E0;-6.222000122E-1;8.674200058E0;-4.914159775E1;4.990516515E1
6.062089800E0;-6.588000059E-1;8.613200188E0;-4.919039917E1;4.994313372E1
6.072089800E0;-7.197999954E-1;8.576600075E0;-4.912939835E1;4.987758978E1
6.082089800E0;-7.929999828E-1;8.576600075E0;-4.908060074E1;4.983063603E1
6.092089800E0;-9.149999619E-1;8.625399590E0;-4.893420029E1;4.969698885E1
6.102089800E0;-9.637999535E-1;8.625399590E0;-4.879999924E1;4.956577805E1
6.112089800E0;-9.759999514E-1;8.637599945E0;-4.890979767E1;4.967624197E1
6.122089800E0;-9.882000089E-1;8.625399590E0;-4.883659744E1;4.960229135E1
6.132089800E0;-1.000399947E0;8.588799477E0;-4.872679901E1;4.948807148E1
6.142089800E0;-9.393999577E-1;8.649800301E0;-4.866579819E1;4.943744968E1
6.152089800E0;-9.515999556E-1;8.613200188E0;-4.858039856E1;4.934721759E1
6.162089800E0;-8.905999660E-1;8.600999832E0;-4.848279953E1;4.924786510E1
6.172089800E0;-9.271999598E-1;8.552199364E0;-4.859259796E1;4.934815488E1
6.182089800E0;-9.393999577E-1;8.600999832E0;-4.871459961E1;4.947698339E1
6.192089800E0;-1.122399926E0;8.613200188E0;-4.860479736E1;4.937482482E1
6.202089800E0;-1.158999920E0;8.625399590E0;-4.851939774E1;4.929373952E1
6.212089800E0;-1.158999920E0;8.625399590E0;-4.855599976E1;4.932976699E1
6.222089800E0;-1.207800031E0;8.661999702E0;-4.865359879E1;4.943340667E1
6.232089800E0;-1.171200037E0;8.771800041E0;-4.879999924E1;4.959592837E1
6.242089800E0;-1.146799922E0;8.857199669E0;-4.903179932E1;4.983856419E1
6.252089800E0;-1.012599945E0;8.893799782E0;-4.919039917E1;4.999820400E1
6.262089800E0;-9.759999514E-1;8.796199799E0;-4.925139999E1;5.004024489E1
6.272089800E0;-8.661999702E-1;8.722999573E0;-4.931240082E1;5.008546594E1
6.282089800E0;-8.783999681E-1;8.735199928E0;-4.942219925E1;5.019590703E1
6.292089800E0;-9.271999598E-1;8.771800041E0;-4.949539948E1;5.027522993E1
6.302089800E0;-8.783999681E-1;8.735199928E0;-4.945879745E1;5.023194153E1
6.312089800E0;-8.417999744E-1;8.722999573E0;-4.942219925E1;5.019315817E1
6.322089800E0;-8.539999723E-1;8.710800171E0;-4.939780045E1;5.016722082E1
6.332089800E0;-9.271999598E-1;8.735199928E0;-4.919039917E1;4.996857801E1
6.342089800E0;-1.012599945E0;8.771800041E0;-4.901959991E1;4.980854355E1
6.352089800E0;-1.049199939E0;8.881599426E0;-4.899519730E1;4.980474864E1
6.362089800E0;-1.061399937E0;8.906000137E0;-4.878779984E1;4.960537089E1
6.372089800E0;-1.085799932E0;8.906000137E0;-4.865359879E1;4.947391712E1
6.382089800E0;-1.171200037E0;8.942600250E0;-4.856819916E1;4.939849976E1
6.392089800E0;-1.195600033E0;8.942600250E0;-4.847060013E1;4.930313008E1
6.402089800E0;-1.256600022E0;8.893799782E0;-4.831200027E1;4.913988287E1
6.412089800E0;-1.232200027E0;8.832799911E0;-4.821439743E1;4.903228315E1
6.422089800E0;-1.171200037E0;8.845000267E0;-4.816559982E1;4.898500531E1
6.432089800E0;-1.085799932E0;8.771800041E0;-4.805579758E1;4.886187796E1
6.442089800E0;-1.122399926E0;8.735199928E0;-4.810459900E1;4.890415058E1
6.452089800E0;-1.024799943E0;8.747400284E0;-4.820219803E1;4.900019512E1
6.462089800E0;-1.012599945E0;8.735199928E0;-4.805579758E1;4.885374865E1
6.472089800E0;-9.393999577E-1;8.735199928E0;-4.810459900E1;4.890029279E1
6.482089800E0;-8.417999744E-1;8.771800041E0;-4.822660065E1;4.902507637E1
6.492089800E0;-8.661999702E-1;8.783999443E0;-4.840959930E1;4.920770522E1
6.502089800E0;-8.783999681E-1;8.845000267E0;-4.862919998E1;4.943485316E1
6.512089800E0;-9.515999556E-1;8.857199669E0;-4.882439804E1;4.963040774E1
6.522089800E0;-1.024799943E0;8.881599426E0;-4.878779984E1;4.960022617E1
6.532089800E0;-1.183400035E0;8.918199539E0;-4.873899841E1;4.956233131E1
6.542089800E0;-1.244400024E0;8.845000267E0;-4.884880066E1;4.965871411E1
6.552089800E0;-1.317600012E0;8.820599556E0;-4.898299789E1;4.978828305E1
6.562089800E0;-1.366400003E0;8.820599556E0;-4.899519730E1;4.980160021E1
6.572089800E0;-1.354200006E0;8.845000267E0;-4.892200089E1;4.973359084E1
6.582089800E0;-1.317600012E0;8.832799911E0;-4.893420029E1;4.974244045E1
